codice,descrizione,quantita,id,esploso
S14606005,Bullone M6 16 con rondella elastica e rondella piana,14,7,Y02050039
6105000-Y01,Sistema serrature,1,Y02050040,
6105100-Y01,Serratura elettronica porta sinistra,1,1,Y02050040
6105101-Y01,Corpo serratura elettronica porta sinistra,1,2,Y02050040
6105103-Y01,Tirante serratura elettronica porta sinistra,1,3,Y02050040
6105105-Y01,Tirante cilindro serratura elettronica porta sinistra,1,4,Y02050040
6105111-Y01,Cavo serratura elettronica porta sinistra,1,5,Y02050040
6105107-Y01,Gancio serratura elettronica porta,3,6,Y02050040
Q2400614,Vite svasata a croce con rondella dentata esterna,6,7,Y02050040
Q2580816,Vite svasata a croce con rondella dentata esterna,6,8,Y02050040
6105200-Y01,Sistema serratura elettronica porta destra,1,9,Y02050040
6105102-Y01,Corpo serratura elettronica porta destra,1,10,Y02050040
6105104-Y01,Tirante serratura elettronica porta destra,1,11,Y02050040
6105112-Y01,Cavo serratura elettronica porta destra,1,12,Y02050040
5606010-Y01,Sistema serratura elettrica portellone,1,13,Y02050040
5606011-Y01,Corpo serratura elettrica portellone,1,14,Y02050040
S14606002,Bullone esagonale con rondella elastica e rondella piana,3,15,Y02050040
5606030-Y01,Sistema di estrazione copertura porta di ricarica anteriore,1,16,Y02050040
5606032-Y01,Maniglia blocco tappo porta di ricarica anteriore,1,17,Y02050040
S23006002,Vite testa cilindrica con rondella piana e rondella elastica,2,18,Y02050040
5606033-Y01,Cavo blocco tappo porta di ricarica anteriore,1,19,Y02050040
5606034-Y01,Fascette fermacavo ?7,2,20,Y02050040
157-00135(HTC),Fascette con perno,2,21,Y02050040
6107000-Y01,Sistema di sigillatura,1,Y02050041,
6307111-Y01,Guarnizione portellone,1,1,Y02050041
6307113-Y01,Guarnizione superiore portellone,1,2,Y02050041
6307114Y0210,Guarnizione superiore portellone,1,Y02050041,
6107117-Y01,Guarnizione esterna vetro porta sinistra,1,3,Y02050041
6107118-Y01,Guarnizione esterna vetro porta destra,1,4,Y02050041
6107121-Y01,Guarnizione interna vetro porta sinistra,1,5,Y02050041
6107122-Y01,Guarnizione interna vetro porta destra,1,6,Y02050041
6107111-Y01,Guarnizione apertura porta anteriore sinistra,1,7,Y02050041
6107112-Y01,Guarnizione apertura porta anteriore destra,1,8,Y02050041
5206011-Y01,Guarnizione parabrezza anteriore,1,9,Y02050041
5701211-Y01,Guarnizione tetto apribile sinistra,1,10,Y02050041
5701212-Y01,Guarnizione tetto apribile destra,1,11,Y02050041
6107131-Y01,Guarnizione finestrino triangolare anteriore sinistro,1,12,Y02050041
6107132-Y01,Guarnizione finestrino triangolare anteriore destro,1,13,Y02050041
6107135-Y01,Guarnizione superiore scatola batteria,1,14,Y02050041
6107136-Y01,Guarnizione inferiore scatola batteria,1,15,Y02050041
6107137Y0210,Rondella di tenuta tetto,1,16,Y02050041
6107115-Y01,Canale parasporco anteriore porta sinistra,1,17,Y02050041
6107127-Y01,Canale parasporco posteriore porta sinistra,1,18,Y02050041
6107116-Y01,Canale parasporco anteriore porta destra,1,19,Y02050041
6107128-Y01,Canale parasporco posteriore porta destra,1,20,Y02050041
6104000-Y01,Sistema alzacristalli,1,Y02050042,
6104110-Y01,Assieme alzacristallo elettrico porta sinistra (Hall),1,1,Y02050042
6104110-Y01-A,Assieme alzacristallo elettrico porta sinistra (non-Hall),1,Y02050042,
6104120-Y01,Assieme alzacristallo elettrico porta destra (Hall),1,2,Y02050042
6104120-Y01-A,Assieme alzacristallo elettrico porta destra (non-Hall),1,Y02050042,
S32006003,Dado esagonale con flangia,14,3,Y02050042
6105500-Y01,Sistema maniglia esterna,1,Y02050043,
6105510Y0205D,Assieme maniglia esterna porta sinistra,1,1,Y02050043
6105520Y0205D,Assieme maniglia esterna porta destra,1,2,Y02050043
S18606003,Bullone esagonale con flangia,6,3,Y02050043
8202000-Y01,Sistema specchietti retrovisori esterni,1,Y02050044,
8202010-Y01D,Assieme specchietto retrovisore esterno sinistro,1,1,Y02050044
8202011-Y01D,Assieme corpo specchietto retrovisore sinistro,1,2,Y02050044
8202012Y0210,Assieme lente specchietto retrovisore sinistro,1,3,Y02050044
S23006002,Vite testa cilindrica con rondella elastica e rondella piana,6,4,Y02050044
8202020-Y01D,Assieme specchietto retrovisore esterno destro,1,5,Y02050044
8202021-Y01D,Assieme corpo specchietto retrovisore destro,1,6,Y02050044
8202022Y0210,Assieme lente specchietto retrovisore destro,1,7,Y02050044
2804200-Y01,Sistema cerniere paraurti posteriore,1,Y02050045,
2804201-Y01,Assieme cerniera paraurti posteriore sinistra,1,1,Y02050045
2804202-Y01,Assieme cerniera paraurti anteriore destra,1,2,Y02050045
Q1460816,Bullone esagonale con rondella elastica e rondella piana,4,3,Y02050045
S27348002,Vite autofilettante testa larga semitonda,8,4,Y02050045
8208130-Y01,Sistema catarifrangenti,1,Y02050046,
8208010-Y01,Catarifrangente posteriore sinistro,1,1,Y02050046
8208020-Y01,Catarifrangente posteriore destro,1,2,Y02050046
8208030-Y01,Catarifrangente laterale,2,3,Y02050046
S27342003,Vite autofilettante testa larga 4.2 13,4,4,Y02050046
8200105Y0210,Tubo di troppo pieno anteriore,1,1,Y02050047
S67325001,Fascetta elastica in acciaio,1,2,Y02050047
5606034-Y01,Fascette fermacavo ?7,2,3,Y02050047
8200150-Y01,Assieme pedana di benvenuto,1,Y02050048,
8200151Y0210,Pedana sinistra,1,1,Y02050048
8200152Y0210,Pedana destra,1,2,Y02050048
8204001-Y01,Sistema parasole,1,Y02050049,
8204010Y0205,Assieme parasole,2,1,Y02050049
8204020Y0205,Piastra copribase parasole,2,2,Y02050049
S21406001,Vite testa bombata a croce M5 16,4,3,Y02050049
5810001-Y01,Sistema cinture di sicurezza,1,Y02050050,
5810010-Y01,Cintura di sicurezza sinistra,1,1,Y02050050
5810020-Y01,Cintura di sicurezza destra,1,2,Y02050050
5810011-Y01,Pulsante cintura sinistra,1,3,Y02050050
5810021-Y01,Pulsante cintura destra,1,4,Y02050050
8201001-Y01,Sistema specchietto retrovisore interno,1,Y02050051,
8201010-Y01,Specchietto retrovisore interno,1,1,Y02050051
5305010-Y01,Assieme accessori cruscotto ausiliario,1,Y02050052,
5305013Y0220,Tampone gomma 1,1,1,Y02050052
5305014Y0220,Tampone gomma 2,1,2,Y02050052
5305015Y0220,Tampone gomma 3,1,3,Y02050052
5305031-Y01,Cerniera maniglione,1,4,Y02050052
5305032-Y01,Fermo femmina meccanismo blocco maniglione,1,5,Y02050052
5305033-Y01,Fermo maschio meccanismo blocco maniglione,1,Y02050052,
Z056,Cuscinetto,2,6,Y02050052
S27348002,Vite autofilettante testa larga semitonda,6,7,Y02050052
8104010-Y01,Assieme griglia ventilazione,1,Y02050052,
8104011-Y01,Griglia ventilazione,2,1,Y02050052
6105300-Y01,Sistema maniglia interna,1,Y02050053,
6105330Y0205,Assieme maniglia interna sinistra,1,1,Y02050053
6105340Y0205,Assieme maniglia interna destra,1,2,Y02050053
S27342003,Vite autofilettante testa larga 4.2 13,8,3,Y02050053
6800100-Y01,Sistema sedili,1,Y02050054,
6900100Y0210-Z001,Assieme sedile anteriore sinistro,1,Y02050054,
6900200Y0210-Z001,Assieme sedile anteriore destro,1,Y02050054,
6800010-Y01,Assieme sedile anteriore sinistro,1,1,Y02050054
6900010-Y01,Assieme sedile anteriore destro,1,2,Y02050054
6800101-Y01,Copertura staffa sedile,4,3,Y02050054
6900300Y0210,Copertura staffa sedile sinistra,2,Y02050054,
6900400Y0210,Copertura staffa sedile destra,2,Y02050054,
Q1860825,Bullone esagonale con flangia,8,4,Y02050054
Q402B08F62,Guarnizione bullone fissaggio sedile,8,Y02050054,
3900010-Y01,Sistema attrezzi veicolo,1,Y02050055,
3926010-Y01,Triangolo di emergenza,1,1,Y02050055
5528250-Y01,Cordino tasca porta,1,Y02050056,
5528013-Y01,Assieme cordino tasca porta,2,1,Y02050056
5528015-Y01,Rete portaoggetti passeggero anteriore,1,2,Y02050056
S29404001,Vite autofilettante testa larga semitonda,5,3,Y02050056
8200110-Y01,Assieme portapacchi posteriore,1,Y02050057,
8200111-Y01,Portapacchi posteriore,1,1,Y02050057
8200113-Y01,Piastra base cerniera sinistra,1,2,Y02050057
8200114-Y01,Piastra interna cerniera sinistra,1,3,Y02050057
8200115-Y01,Piastra base cerniera destra,1,4,Y02050057
8200116-Y01,Pannello interno cerniera destra,1,5,Y02050057
S27342004,Vite autofilettante testa larga semitonda,4,6,Y02050057
8200117-Y01,Blocco limitatore portapacchi posteriore,2,7,Y02050057
6101900-Y01,Assieme membrana impermeabile porta,1,Y02050058,
6101901Y0205,Assieme membrana impermeabile superiore porta sinistra,1,1,Y02050058
6101902Y0205,Assieme membrana impermeabile superiore porta destra,1,2,Y02050058
6101903Y0205,Membrana impermeabile inferiore porta sx/dx,1,3,Y02050058
6101903Y0205,Membrana impermeabile inferiore porta sx/dx,1,4,Y02050058
8200100-Y01,Sistema tamponi sollevatore,1,Y02050059,
8200101-Y01,Tampone sollevatore,4,1,Y02050059
S40210001,Rondella grande,4,2,Y02050059
S18408004,Bullone esagonale con flangia,4,3,Y02050059
5306150-Y01,Assieme identificazione veicolo,1,Y02050060,
5306153-Y01,Etichetta specifiche ventola condensatore,1,1,Y02050060
5306154-Y01,Etichetta refrigerante A/C,1,2,Y02050060
5306155-Y01,Targhetta veicolo,1,3,Y02050060
5306156-Y01,Logo X,1,4,Y02050060
5306157-Y01,Logo YOYO,1,5,Y02050060
5306163-Y01,Etichetta pneumatici 14 ,1,6,Y02050060
5306164-Y01,Etichetta pneumatici 15 ,1,6,Y02050060
5306010Y0220,Logo XEV,1,7,Y02050060
4100000-Y01,Sistema luci,1,Y02050061,
4121030-Y01,Assieme faro anteriore sinistro (DRL pareti spesse),1,1,Y02050061
S14606005,Bullone M6 16 con rondella elastica e rondella piana,8,2,Y02050061
4121040-Y01,Assieme faro anteriore destro (DRL pareti spesse),1,3,Y02050061
4108010-Y01,Assieme luce targa,2,4,Y02050061
4123010-Y01,Luce plafoniera,1,5,Y02050061
S21405002,Vite testa bombata a croce M5 16,2,6,Y02050061
4133010-Y01,Assieme faro posteriore sinistro,1,7,Y02050061
4133010-Y01-B,Assieme faro posteriore sinistro,1,Y02050061,
4133010-Y01-A,Assieme faro posteriore sinistro,1,Y02050061,
S18606003,Bullone esagonale con flangia,6,8,Y02050061
S32006003,Dado esagonale con flangia,2,9,Y02050061
ZH860,Fibbia fanale posteriore,4,10,Y02050061
4133020-Y01,Assieme fanale combinato posteriore destro,1,11,Y02050061
4133020-Y01-B,Assieme fanale combinato posteriore destro,1,,Y02050061
4133020-Y01-A,Assieme fanale combinato posteriore destro,1,,Y02050061
5702001-Y01,Sistema tetto,1,,Y02050062
5702010-Y01D,Assieme copertura tetto,1,1,Y02050062
5702020-Y01D,Assieme copertura tetto,1,,Y02050062
5702013-Y01,Guarnizione impermeabile in spugna tetto (W12 T8),1,2,Y02050062
5702015-Y01,Nastro adesivo in gomma butilica per impermeabilizzazione e sigillatura,1,3,Y02050062
5702017-Y01,Rondella di tenuta impermeabile copertura tetto,4,4,Y02050062
S27348004,Vite autofilettante testa larga semitonda a croce,4,5,Y02050062
ZH1255,Fibbia a D,10,6,Y02050062
802011,Sigillante parabrezza anteriore (morbido),1,7,Y02050062
5400009-Y01,Sistema esterno parete laterale,1,,Y02050063
5400010-Y01D,Assieme pannello rifinitura sezione superiore anteriore parete sinistra,1,1,Y02050063
ZH1255,Fibbia a D,17,2,Y02050063
S18606003,Bullone esagonale con flangia,8,3,Y02050063
5400030-Y01D,Assieme pannello rifinitura sezione superiore posteriore parete sinistra,1,4,Y02050063
ZH1210,Supporto dado plastico,16,5,Y02050063
S27348002,Vite autofilettante testa larga semitonda a croce,14,6,Y02050063
5400500-Y01D,Assieme rifinitura piccola parete sinistra,1,7,Y02050063
5400331-Y01,Rifinitura esterna piccola lato sinistro,1,8,Y02050063
5400332-Y01,Rifinitura interna piccola lato sinistro,1,9,Y02050063
S27342003,Vite autofilettante testa larga semitonda 4.2 13,1,10,Y02050063
ZH680,Fissatore metallico a V,3,11,Y02050063
5400101-Y01D,Piastra parafango posteriore sinistra,1,12,Y02050063
ZH2204-16,Dado lamellare tipo A,4,13,Y02050063
5400771-Y01D,Soglia inferiore sinistra,1,14,Y02050063
ZH2204-6,Dado lamellare tipo B,1,15,Y02050063
6102051-Y01,Spugna antipolvere,1,16,Y02050063
2804508-Y01,Staffa montaggio paraurti posteriore sinistro,1,17,Y02050063
Q2214816,Vite autofilettante testa svasata con rondella piana,4,18,Y02050063
5400009-Y01,Sistema esterno parete laterale,1,,Y02050064
5400020-Y01D,Assieme pannello rifinitura sezione superiore anteriore parete destra,1,1,Y02050064
ZH1255,Fibbia a D,17,2,Y02050064
S18606003,Bullone esagonale con flangia,8,3,Y02050064
5400040-Y01D,Assieme pannello rifinitura sezione superiore posteriore parete destra,1,4,Y02050064
ZH1210,Supporto dado plastico,16,5,Y02050064
S27348002,Vite autofilettante testa larga semitonda a croce,14,6,Y02050064
5400600-Y01D,Assieme rifinitura piccola parete destra,1,7,Y02050064
5400341-Y01,Rifinitura esterna piccola lato destro,1,8,Y02050064
5400342-Y01,Rifinitura interna piccola lato destro,1,9,Y02050064
S27342003,Vite autofilettante testa larga semitonda 4.2 13,1,10,Y02050064
ZH680,Fissatore metallico a V,3,11,Y02050064
5400201-Y01D,Piastra parafango posteriore destra,1,12,Y02050064
ZH2204-16,Dado lamellare tipo A,4,13,Y02050064
5400781-Y01D,Soglia inferiore destra,1,14,Y02050064
ZH2204-6,Dado lamellare tipo B,1,15,Y02050064
6102051-Y01,Spugna antipolvere,1,16,Y02050064
2804509-Y01,Staffa montaggio paraurti posteriore destro,1,17,Y02050064
Q2214816,Vite autofilettante testa svasata con rondella piana,4,18,Y02050064
8403100-Y01,Sistema parafango,1,,Y02050065
8403111-Y01D,Assieme saldatura parafango sinistro,1,1,Y02050065
8403102-Y01,Pannello rifinitura inferiore finestrino triangolare sinistro,1,2,Y02050065
8403121-Y01D,Assieme saldatura parafango sinistro,1,3,Y02050065
8403202-Y01,Pannello rifinitura inferiore finestrino triangolare destro,1,4,Y02050065
ZH1255,Fibbia a D,2,5,Y02050065
S27348002,Vite autofilettante testa larga semitonda a croce,2,6,Y02050065
ZH680,Fissatore metallico a V,2,7,Y02050065
S18606003,Bullone esagonale con flangia,6,8,Y02050065
ZH2204-16,Dado lamellare tipo A,2,9,Y02050065
5306148Y0210,Nastro biadesivo (W10mm T0.8mm),,10,Y02050065
5302000-Y01,Sistema pannello rifinitura inferiore parabrezza,1,,Y02050066
5302020-Y01,Piastra copertura tergicristallo anteriore,1,1,Y02050066
S27348002,Vite autofilettante testa larga semitonda a croce,6,2,Y02050066
5302003-Y01,Corpo canalina flusso anteriore,1,3,Y02050066
S18606003,Bullone esagonale con flangia,8,4,Y02050066
5302007-Y01D,Pannello rifinitura superiore fanale combinato anteriore sinistro,1,5,Y02050066
ZH830,Fermaglio a scatto (testa piccola),2,6,Y02050066
5302008-Y01D,Pannello rifinitura superiore fanale combinato anteriore destro,1,7,Y02050066
8402500-Y01,Sistema rifinitura cofano,1,,Y02050067
B8402510-Y01D,Assieme cofano anteriore,1,1,Y02050067
S18606003,Bullone esagonale con flangia,2,2,Y02050067
8402517Y01A,Supporto sinistro cofano,1,,Y02050067
8402518Y01A,Supporto destro cofano,1,,Y02050067
S27342004,Vite autofilettante testa larga semitonda a croce,4,,Y02050067
5302010-Y01,Assieme piastra copertura porta di ricarica anteriore,1,,Y02050068
5302011-Y01D,Piastra copertura porta di ricarica anteriore,1,1,Y02050068
5302013-Y01,Piastra interna porta di ricarica anteriore,1,,Y02050068
5302015-Y01,Base porta di ricarica anteriore,1,,Y02050068
5302017-Y01,Perno rotante porta di ricarica anteriore,1,,Y02050068
Q5002525,Spina elastica,1,,Y02050068
Z054,Molla,1,,Y02050068
5302030-Y01,Assieme base porta di ricarica anteriore,1,2,Y02050068
2803000-Y01,Sistema paraurti anteriore,1,,Y02050069
2803013-Y01,Staffa montaggio paraurti anteriore sinistro,1,1,Y02050069
S18606003,Bullone esagonale con flangia,11,2,Y02050069
ZH2204-16,Dado lamellare tipo A,6,3,Y02050069
2803014-Y01,Staffa montaggio paraurti anteriore destro,1,4,Y02050069
2803010-Y01D,Assieme corpo paraurti anteriore,1,5,Y02050069
2803001-Y01D,Corpo paraurti anteriore,1,6,Y02050069
2803009-Y01D,Pannello rifinitura inferiore paraurti anteriore,1,7,Y02050069
Z056,Cuscinetto,2,8,Y02050069
2803011-Y01D,Pannello rifinitura inferiore fanale combinato anteriore sinistro,1,9,Y02050069
2803012-Y01D,Pannello rifinitura inferiore fanale combinato anteriore destro,1,10,Y02050069
2803007-Y01D,Pannello rifinitura paraurti anteriore,1,11,Y02050069
2803017-Y01,Piastra montaggio targa anteriore,1,13,Y02050069
ZH2204-6,Dado lamellare tipo B,4,14,Y02050069
Z039,Vite,4,15,Y02050069
2803003-Y01D,Pannello rifinitura centrale paraurti anteriore,1,16,Y02050069
2803005-Y01D,Striscia rifinitura paraurti anteriore,1,17,Y02050069
2803019-Y01,Deflettore aria pannello rifinitura paraurti anteriore,1,18,Y02050069
S27342003,Vite autofilettante testa larga semitonda 4.2 13,2,20,Y02050069
S27348002,Vite autofilettante testa larga semitonda a croce,2,21,Y02050069
2804500-Y01,Sistema paraurti posteriore,1,,Y02050070
2804520-Y01D,Assieme sportello mobile paraurti posteriore,1,1,Y02050070
ZH2204-16,Dado lamellare tipo A,2,2,Y02050070
S18606003,Bullone esagonale con flangia,4,3,Y02050070
2804515-Y01,Bullone antifurto M8*45,2,4,Y02050070
2804510Y0210D,Assieme corpo paraurti posteriore,1,5,Y02050070
2804501Y0210D,Corpo paraurti posteriore,1,6,Y02050070
2804504-Y01D,Rifinitura superiore paraurti posteriore,1,7,Y02050070
2804505-Y01D,Rifinitura inferiore paraurti posteriore,1,8,Y02050070
Z024,Dado di espansione metallico,8,9,Y02050070
S27348002,Vite autofilettante testa larga semitonda a croce,4,10,Y02050070
ZH2204-11,Dado lamellare tipo B con dado M8,2,11,Y02050070
5107003-Y01,Tampone porta laterale,4,12,Y02050070
ZH1210,Supporto dado plastico,4,13,Y02050070
2804507,Tappo cieco F25,2,14,Y02050070
ZH2204-6,Dado lamellare tipo B,2,15,Y02050070
5306001-Y01,Sistema cruscotto,1,,Y02050071
5306151-Y01D,Maschera strumenti,1,1,Y02050071
5306161-Y01,Pannello controllo telecomando A/C,1,2,Y02050071
5306139-Y01,Bocchetta aria destra,1,3,Y02050071
S27342003,Vite autofilettante testa larga semitonda 4.2 13,9,4,Y02050071
ZH2204-16,Dado lamellare tipo A,2,5,Y02050071
ZH680,Fissatore metallico a V,7,6,Y02050071
5306200Y0205D,Assieme bocchetta aria centrale,1,7,Y02050071
5306001-Y01,Sistema cruscotto,1,,Y02050072
5306131-Y01,Pannello strumenti,1,1,Y02050072
5306121-Y01,Bocchetta aria sbrinatore sinistra,1,2,Y02050072
5306123-Y01,Deflettore aria sbrinatore sinistro,1,3,Y02050072
5306122-Y01,Bocchetta aria sbrinatore destra,1,4,Y02050072
5306124-Y01,Deflettore aria sbrinatore destro,1,5,Y02050072
5306134-Y01,Vano portaoggetti cruscotto,1,6,Y02050072
S27342003,Vite autofilettante testa larga semitonda 4.2 13,9,7,Y02050072
ZH680,Fissatore metallico a V,9,8,Y02050072
S27342003,Vite autofilettante testa larga semitonda 4.2 13,7,9,Y02050072
ZH2204-16,Dado lamellare tipo A,2,10,Y02050072
S18606003,Bullone esagonale con flangia,3,11,Y02050072
S27348004,Vite autofilettante testa larga semitonda a croce,1,12,Y02050072
5306001-Y01,Sistema cruscotto,1,,Y02050073
5306133-Y01,Corpo inferiore cruscotto,1,1,Y02050073
S18606003,Bullone esagonale con flangia,5,2,Y02050073
5306104-Y01,Condotto aria bocchetta centrale,1,3,Y02050073
5306136-Y01,Condotto sbrinatore sinistro,1,4,Y02050073
5306141-Y01,Condotto sbrinatore destro,1,5,Y02050073
5306030-Y01,Assieme sbrinatore anteriore,1,6,Y02050073
S27342003,Vite autofilettante testa larga semitonda 4.2 13,16,7,Y02050073
5306102-Y01,Copertura altoparlante,2,8,Y02050073
ZH2204-16,Dado a lamella tipo A,10,9,Y02050073
Z024,Dado ad espansione metallico,4,10,Y02050073
5306002-Y01,Sistema copertura deviatore combinato,1,,Y02050074
3774011-Y01,Scudo sterzo superiore,1,1,Y02050074
3774013-Y01,Scudo sterzo inferiore,1,2,Y02050074
S27348002,Vite autofilettante testa semitonda larga a croce,1,3,Y02050074
S23006002,Vite testa cilindrica a croce con rondella piana e rondella elastica,3,4,Y02050074
5305001-Y01,Sistema cruscotto ausiliario,1,,Y02050075
5305011-Y01,Corpo cruscotto ausiliario,1,1,Y02050075
5305012-Y01,Cappuccio vite,4,2,Y02050075
5305016-Y01,Piastra copertura anteriore inferiore corpo cruscotto ausiliario,1,3,Y02050075
5305017-Y01D,Pannello cruscotto ausiliario,1,4,Y02050075
5305019-Y01,Piastra copertura posteriore corpo cruscotto ausiliario,1,5,Y02050075
S27342003,Vite autofilettante testa semitonda larga a croce 4.2 13,6,6,Y02050075
Z024,Dado ad espansione metallico,3,7,Y02050075
5305020-Y01,Assieme telaio corrimano,1,8,Y02050075
5305028-Y01D,Pannello sinistro corrimano,1,,Y02050075
5305029-Y01D,Pannello destro corrimano,,,Y02050075
5305027-Y01,Piastra copertura inferiore corrimano,1,9,Y02050075
Z056,Cuscinetto,2,10,Y02050075
S18606003,Bullone esagonale con flangia,6,11,Y02050075
5402001-Y01,Sistema pannelli protezione montante,1,,Y02050076
5402031-Y01,Pannello superiore protezione montante A interno sinistro,1,1,Y02050076
ZH1255,Fermo a D,51,2,Y02050076
ZH1210,Supporto dado plastico,25,3,Y02050076
S27348002,Vite autofilettante testa semitonda larga a croce,25,4,Y02050076
5402041-Y01,Pannello superiore protezione montante A interno destro,1,5,Y02050076
5402131-Y01,Pannello protezione interno cornice finestrino anteriore,1,6,Y02050076
5402051-Y01,Pannello inferiore protezione montante A interno sinistro,1,7,Y02050076
5402061-Y01,Pannello inferiore protezione montante A interno destro,1,8,Y02050076
5402011-Y01,Pannello protezione interno parete anteriore sinistra,1,9,Y02050076
S32006003,Dado esagonale con flangia,5,10,Y02050076
5402021-Y01,Pannello protezione interno parete anteriore destra,1,11,Y02050076
S18606003,Bullone esagonale con flangia,1,12,Y02050076
5402111-Y01,Striscia rifinitura interna soglia sinistra,1,13,Y02050076
5402121-Y01,Striscia rifinitura interna soglia destra,1,14,Y02050076
5402071-Y01,Pannello protezione interno parete posteriore sinistra,1,15,Y02050076
5402081-Y01,Pannello protezione interno parete posteriore destra,1,16,Y02050076
5402141-Y01,Pannello protezione interno soglia posteriore,1,17,Y02050076
5402091-Y01,Pannello inferiore protezione interno posteriore sinistro,1,18,Y02050076
5402101-Y01,Pannello inferiore protezione interno posteriore destro,1,19,Y02050076
5402128-Y01,Piastra copertura apertura servizio sinistra,1,20,Y02050076
5402129-Y01,Piastra copertura apertura servizio destra,1,21,Y02050076
5402133-Y01,Poggiapiedi sinistro,1,22,Y02050076
Q1860625,Bullone esagonale con flangia,3,23,Y02050076
5402147-Y01,Cappuccio vite,3,24,Y02050076
5402053-Y01,Copertura apertura riparazione inferiore montante A sinistro,1,25,Y02050076
5402063-Y01,Copertura apertura riparazione inferiore montante A destro,1,26,Y02050076
5703001-Y01,Sistema interni e cielo,1,,Y02050077
5703011-Y01,Cielo tetto interno,1,1,Y02050077
ZH1610,Fermo cielo tetto,13,2,Y02050077
ZH1210,Supporto dado plastico,6,3,Y02050077
S27348002,Vite autofilettante testa semitonda larga a croce,6,4,Y02050077
5703021-Y01,Copertura apertura servizio cerniera sinistra portellone,1,5,Y02050077
5703022-Y01,Copertura apertura servizio cerniera destra portellone,1,6,Y02050077
6102001-Y01,Sistema porta anteriore,1,,Y02050078
6102071-Y01,Pannello rifinitura finestrino anteriore porta sinistra,1,1,Y02050078
S27342004,Vite autofilettante testa semitonda larga a croce,4,2,Y02050078
5306148Y0210,Nastro biadesivo (W10mm T0.8mm),,3,Y02050078
6102075-Y01D,Pannello esterno porta sinistra,1,4,Y02050079
6102077-Y01D,Pannello inferiore porta sinistra,1,5,Y02050079
S27348002,Vite autofilettante testa semitonda larga a croce,5,6,Y02050079
ZH2204-16,Dado a lamella tipo A,5,7,Y02050079
ZH1255,Fermo a D,21,8,Y02050079
S23006002,Vite testa cilindrica a croce con rondella piana e rondella elastica,8,9,Y02050079
6102073-Y01D,Pannello superiore porta sinistra,1,10,Y02050079
ZH680,Fermo metallico a V,19,11,Y02050079
S27342003,Vite autofilettante testa semitonda larga a croce 4.2 13,8,12,Y02050079
6102011-Y01,Pannello interno porta sinistra,1,13,Y02050079
6102032-Y01,Piastra montaggio cinghia tiraporta sinistra,1,14,Y02050079
6102033-Y01,Cinghia tiraporta in pelle,1,15,Y02050079
Q1860620,Bullone esagonale con flangia,1,16,Y02050079
ZH850,Fermo a C,6,17,Y02050079
6102031-Y01D,Pannello intermedio sinistro,1,18,Y02050079
6102051-Y01,Spugna antipolvere,,19,Y02050079
6102086-Y01,Copertura cerniera superiore porta sinistra,1,20,Y02050079
6102087-Y01,Copertura cerniera inferiore porta sinistra,1,21,Y02050079
6102079-Y01,Piastra montaggio interruttore PE,1,22,Y02050079
S27348004,Vite autofilettante testa semitonda larga a croce,1,23,Y02050079
6102001-Y01,Sistema porta anteriore,1,,Y02050080
6102081-Y01,Pannello rifinitura finestrino anteriore porta destra,1,1,Y02050080
S27342004,Vite autofilettante testa semitonda larga a croce,2,2,Y02050080
5306148Y0210,Nastro biadesivo (W10mm T0.8mm),,3,Y02050080
6102076-Y01D,Pannello esterno porta destra,1,4,Y02050080
6102078-Y01D,Pannello inferiore porta destra,1,5,Y02050080
S27348002,Vite autofilettante testa semitonda larga a croce,5,6,Y02050080
ZH2204-16,Dado a lamella tipo A,5,7,Y02050080
ZH1255,Fermo a D,21,8,Y02050080
S23006002,Vite testa cilindrica a croce con rondella piana e rondella elastica,8,9,Y02050080
6102074-Y01D,Pannello superiore porta destra,1,10,Y02050080
ZH680,Fermo metallico a V,19,11,Y02050080
S27342003,Vite autofilettante testa semitonda larga a croce 4.2 13,8,12,Y02050080
6102040-Y01,Assieme pannello interno porta destra,1,12,Y02050080
6102021-Y01,Pannello interno porta destra,1,13,Y02050080
6102042-Y01,Piastra montaggio cinghia tiraporta destra,1,14,Y02050080
6102033-Y01,Cinghia tiraporta in pelle,1,15,Y02050080
Q1860620,Bullone esagonale con flangia,1,16,Y02050080
ZH850,Fermo a C,6,17,Y02050080
6102041-Y01D,Pannello intermedio destro,1,18,Y02050080
6102051-Y01,Spugna antipolvere,,19,Y02050080
6102088-Y01,Copertura cerniera inferiore porta destra,1,20,Y02050080
6102089-Y01,Copertura cerniera superiore porta destra,1,21,Y02050080
S27348004,Vite autofilettante testa semitonda larga a croce,1,22,Y02050080
6302001-Y01,Sistema portellone,1,,Y02050081
6302010-Y01,Assieme portellone,1,1,Y02050081
6302011-Y01,Portellone,1,2,Y02050081
6302021-Y01,Piastra supporto vetro portellone sinistra,1,3,Y02050081
S27348002,Vite autofilettante testa semitonda larga a croce,8,4,Y02050081
6302022-Y01,Piastra supporto vetro portellone destra,1,5,Y02050081
6302017-Y01D,Piastra superiore copertura spoiler,1,6,Y02050081
5306149Y0210,Nastro biadesivo (W10mm T0.8mm),,7,Y02050081
ZH680,Fermo metallico a V,6,8,Y02050081
6302015-Y01,Cappuccio serratura apertura servizio,1,9,Y02050081
6302016-Y01,Pannello rifinitura cappuccio serratura,1,10,Y02050081
ZH830,Fermo a scatto (testa piccola),4,11,Y02050081
