codice,descrizione,quantita,id,esploso
6105102-Y01,Electronic controlling lock body  right door,1,10,Y02050040
6105104-Y01,Pull rod  electronic controlling lock  right door,1,11,Y02050040
6105112-Y01,Electronic controlling lock cable  right door,1,12,Y02050040
5606010-Y01,Electric lock system  tailgate,1,13,Y02050040
5606011-Y01,Electric lock system body  tailgate,1,14,Y02050040
S14606002,Hexagon head bolt  spring washer and plain washer assy,3,15,Y02050040
5606030-Y01,Pull-out system  front charging port cover,1,16,Y02050040
5606032-Y01,Handle  front charging port cap lock,1,17,Y02050040
S23006002,Cross recessed pan head screw  plain washer and spring washer assy,2,18,Y02050040
5606033-Y01,Cap lock cable  front charging port,1,19,Y02050040
5606034-Y01,Fastener ties Φ7,2,20,Y02050040
157-00135(HTC),Cable ties  stud,2,21,Y02050040
6107000-Y01,Sealing system,1,,Y02050041
6307111-Y01,Sealing strip. tailgate,1,1,Y02050041
6307113-Y01,Upper sealing strip  tailgate,1,2,Y02050041
6307114Y0210,Upper sealing strip  tailgate,1,,Y02050041
6107117-Y01,Outer weather strip  left door glass,1,3,Y02050041
6107118-Y01,Outer weather strip  right door glass,1,4,Y02050041
6107121-Y01,Inner weather strip  left door glass,1,5,Y02050041
6107122-Y01,Inner weather strip  right door glass,1,6,Y02050041
6107111-Y01,Seal strip  front left door opening,1,7,Y02050041
6107112-Y01,Seal strip  front right door opening,1,8,Y02050041
5206011-Y01,Sealing strip  front windshield,1,9,Y02050041
5701211-Y01,Sealing strip  sunroof-left,1,10,Y02050041
5701212-Y01,Sealing strip  sunroof-right,1,11,Y02050041
6107131-Y01,Sealing strip  front triangle window-left,1,12,Y02050041
6107132-Y01,Sealing strip  front triangle window-right,1,13,Y02050041
6107135-Y01,Upper sealing strip  battery box,1,14,Y02050041
6107136-Y01,Lower sealing strip  battery box,1,15,Y02050041
6107137Y0210,Sealing washer. roof,1,16,Y02050041
6107115-Y01,Front mud groove  left door,1,17,Y02050041
6107127-Y01,Rear mud groove  left door,1,18,Y02050041
6107116-Y01,Mud groove  front right door,1,19,Y02050041
6107128-Y01,Mud groove  rear right door,1,20,Y02050041
6104000-Y01,Glass Regulator System,1,,Y02050042
6104110-Y01,Electric window regulator assy  left door (Hall type),1,1,Y02050042
6104110-Y01-A,Electric window regulator assy  left door (non-Hall),1,,Y02050042
6104120-Y01,Electric window regulator assy  right door (Hall type),1,2,Y02050042
6104120-Y01-A,Electric window regulator assy  right door (non-Hall),1,,Y02050042
S32006003,hexagon nut with flange,14,3,Y02050042
6105500-Y01,Outer Handle System,1,,Y02050043
6105510Y0205D,Outer handle assy  left door,1,1,Y02050043
6105520Y0205D,Outer handle assy  right door,1,2,Y02050043
S18606003,Hexagon bolt with flange,6,3,Y02050043
8202000-Y01,Outer Rear-view Mirror System,1,,Y02050044
8202010-Y01D,Left outer rear-view mirror assy,1,1,Y02050044
8202011-Y01D,Left exterior rear-view mirror assy,1,2,Y02050044
8202012Y0210,Left exterior rear-view mirror lens assy,1,3,Y02050044
S23006002,Cross recessed pan head bolt with spring washer and plain washer assy,6,4,Y02050044
8202020-Y01D,Right outer rear-view mirror assy,1,5,Y02050044
8202021-Y01D,Right exterior rear-view mirror assy,1,6,Y02050044
8202022Y0210,Right exterior rear-view mirror lens ass,1,7,Y02050044
2804200-Y01,Rear Bumper Hinge System,1,,Y02050045
2804201-Y01,Rear bumper hinge assy-left,1,1,Y02050045
2804202-Y01,Front bumper hinge assy-Right,1,2,Y02050045
Q1460816,Hexagon head bolt  spring washer and plain washer assy,4,3,Y02050045
S27348002,Cross-recessed half-round large head self-tapping screw,8,4,Y02050045
8208130-Y01,Retroreflector System,1,,Y02050046
8208010-Y01,Rear left retroreflector,1,1,Y02050046
8208020-Y01,Rear right retroreflector,1,2,Y02050046
8208030-Y01,Side retroreflector,2,3,Y02050046
S27342003,Cross recessed large half round head tapping screw 4.2 × 13,4,4,Y02050046
8200105Y0210,Front overflow pipe,1,1,Y02050047
S67325001,Steel strap elastic hoop,1,2,Y02050047
5606034-Y01,Fastener ties Φ7,2,3,Y02050047
8200150-Y01,Welcome pedal assembly,1,,Y02050048
8200151Y0210,Welcome pedal-left,1,1,Y02050048
8200152Y0210,Welcome pedal-right,1,2,Y02050048
8204001-Y01,Sun visor system,1,,Y02050049
8204010Y0205,Sun visor assembly,2,1,Y02050049
8204020Y0205,Base cover plate  sunvisor,2,2,Y02050049
S21406001,Cross groove pan-headed screw  M5×16,4,3,Y02050049
5810001-Y01,Seat belt system,1,,Y02050050
5810010-Y01,Seat belt assembly - left,1,1,Y02050050
5810020-Y01,Seat belt assembly - right,1,2,Y02050050
5810011-Y01,Seat belt buckle-left,1,3,Y02050050
5810021-Y01,Seat belt buckle- right,1,4,Y02050050
8201001-Y01,Inner Rear-view Mirror System,1,,Y02050051
8201010-Y01,Inner rear-view mirror,1,1,Y02050051
5305010-Y01,Auxiliary dashboard accessories assy,1,,Y02050052
5305013Y0220,Rubber pad 1,1,1,Y02050052
5305014Y0220,Rubber pad 2,1,2,Y02050052
5305015Y0220,Rubber pad 3,1,3,Y02050052
5305031-Y01,Handrail hinge,1,4,Y02050052
5305032-Y01,Female fastener  handrail lock mechanism,1,5,Y02050052
5305033-Y01,Male fastener  handrail lock mechanism,1,,Y02050052
Z056,Cushion,2,6,Y02050052
S27348002,Cross-recessed half-round large head self-tapping screw,6,7,Y02050052
8104010-Y01,Ventilating grill assy,1,,
8104011-Y01,Ventilating grill,2,1,
6105300-Y01,Inner Handle System,1,,Y02050053
6105330Y0205,Inner handle assemly-left,1,1,Y02050053
6105340Y0205,Inner handle assemly-right,1,2,Y02050053
S27342003,Cross recessed large half round head tapping screw 4.2 × 13,8,3,Y02050053
6800100-Y01,Seat system,,,Y02050054
6900100Y0210-Z001,Front left seat assembly,1,,Y02050054
6900200Y0210-Z001,Front right seat assembly,1,,Y02050054
6800010-Y01,Front left seat assembly,1,1,Y02050054
6900010-Y01,Front right seat assembly,1,2,Y02050054
6800101-Y01,Trim cover  seat bracket,4,3,Y02050054
6900300Y0210,Trim cover  seat bracket-left,2,,Y02050054
6900400Y0210,Trim cover  seat bracket-right,2,,Y02050054
Q1860825,Hexagon bolt with flange,8,4,Y02050054
Q402B08F62,Gasket  mounting bolt  seat,8,,Y02050054
3900010-Y01,On-vehicle Tool System,1,,Y02050055
3926010-Y01,Warning triangles,1,1,Y02050055
5528250-Y01,Draw cord  map pocket  door assy,1,,Y02050056
5528013-Y01,Draw cord assy  map pocket  door,2,1,Y02050056
5528015-Y01,Net bag  front passenger,1,2,Y02050056
S29404001,Cross-recessed half-round large head self-tapping screw,5,3,Y02050056
8200110-Y01,Rear carrier assy,1,,Y02050057
8200111-Y01,Rear carrier,1,1,Y02050057
8200113-Y01,Base plate  left hinge,1,2,Y02050057
8200114-Y01,Inner plate  left hinge,1,3,Y02050057
8200115-Y01,Base plate  right hinge,1,4,Y02050057
8200116-Y01,Inner panel  right hinge,1,5,Y02050057
S27342004,Cross-recessed half-round large head self-tapping screw,4,6,Y02050057
8200117-Y01,Limiting block  rear carrier,2,7,Y02050057
6101900-Y01,Door Waterproof Membrane Assy,1,,Y02050058
6101901Y0205,Upper waterproof membrane assy  left door,1,1,Y02050058
6101902Y0205,Upper waterproof membrane assy  right door,1,2,Y02050058
6101903Y0205,Lower waterproof membrane  left/right door,1,3,Y02050058
6101903Y0205,Lower waterproof membrane  left/right door,1,4,Y02050058
8200100-Y01,Lifter rubber block system,1,,Y02050059
8200101-Y01,Lifter rubber block,4,1,Y02050059
S40210001,Large gasket,4,2,Y02050059
S18408004,Hexagon bolt with flange,4,3,Y02050059
5306150-Y01,Vehicle Identification Assy,1,,Y02050060
5306153-Y01,Specification label of condenser fan,1,1,Y02050060
5306154-Y01,A/C refrigerant label,1,2,Y02050060
5306155-Y01,Vehicle nameplate,1,3,Y02050060
5306156-Y01,X Logo,1,4,Y02050060
5306157-Y01,YOYO logo,1,5,Y02050060
5306163-Y01,Tire label - 14”,1,6,Y02050060
5306164-Y01,Tire label - 15”,1,6,Y02050060
5306010Y0220,XEV logo,1,7,Y02050060
4100000-Y01,Lights System,1,,Y02050061
4121030-Y01,Front left combination light assy (Thick-walled parts of daytime running lights),1,1,Y02050061
S14606005,Hexagon bolt  spring washer and plain washer assy M6×16,8,2,Y02050061
4121040-Y01,Front right combination light assy (Thick-walled parts of daytime running lights),1,3,Y02050061
4108010-Y01,License light assembly,2,4,Y02050061
4123010-Y01,Ceiling light,1,5,Y02050061
S21405002,Cross groove pan-headed screw  M5×16,2,6,Y02050061
4133010-Y01,Rear left combination light assy,1,7,Y02050061
4133010-Y01-B,Rear left combination light assy,1,,Y02050061
4133010-Y01-A,Rear left combination light assy,1,,Y02050061
S18606003,Hexagon bolt with flange,6,8,Y02050061
S32006003,hexagon nut with flange,2,9,Y02050061
ZH860,Tail light buckle,4,10,Y02050061
4133020-Y01,Rear right combination light assy,1,11,Y02050061
4133020-Y01-B,Rear right combination light assy,1,,Y02050061
4133020-Y01-A,Rear right combination light assy,1,,Y02050061
5702001-Y01,Roof system,1,,Y02050062
5702010-Y01D,Roof cover assembly,1,1,Y02050062
5702020-Y01D,Roof cover assembly,1,,Y02050062
5702013-Y01,Sponge waterproof gasket  roof ( W12 T8),1,2,Y02050062
5702015-Y01,Butyl rubber adhesive tape for waterproof and sealing,1,3,Y02050062
5702017-Y01,Waterproof sealing washer  roof cover,4,4,Y02050062
S27348004,Cross-recessed half-round large head self-tapping screw,4,5,Y02050062
ZH1255,D-shaped buckle,10,6,Y02050062
802011,Sealant  front windscreen (soft),1,7,Y02050062
5400009-Y01,Exterior System  Side Wall ,1,,Y02050063
5400010-Y01D,Trim panel assy  front upper section  left wall,1,1,Y02050063
ZH1255,D-shaped buckle,17,2,Y02050063
S18606003,Hexagon bolt with flange,8,3,Y02050063
5400030-Y01D,Trim panel assy  rear upper section  left wall,1,4,Y02050063
ZH1210,Plastic nut seat,16,5,Y02050063
S27348002,Cross-recessed half-round large head self-tapping screw,14,6,Y02050063
5400500-Y01D,Small trim assy  left wall,1,7,Y02050063
5400331-Y01,Left side body outer small trim,1,8,Y02050063
5400332-Y01,Left side body inner small trim,1,9,Y02050063
S27342003,Cross recessed large half round head tapping screw 4.2 × 13,1,10,Y02050063
ZH680,Metal V-fastener,3,11,Y02050063
5400101-Y01D,Left rear wheel plate,1,12,Y02050063
ZH2204-16,A-type reed nut,4,13,Y02050063
5400771-Y01D,The lower left threshold,1,14,Y02050063
ZH2204-6,Leaf spring nut  B type,1,15,Y02050063
6102051-Y01,Dustproof sponge,1,16,Y02050063
2804508-Y01,Mounting bracket  rear left bumper,1,17,Y02050063
Q2214816,Cross recessed head self-tapping screw and plain washer assy,4,18,Y02050063
5400009-Y01,Exterior System  Side Wall ,1,,Y02050064
5400020-Y01D,Trim panel assy  front upper section  right wall,1,1,Y02050064
ZH1255,D-shaped buckle,17,2,Y02050064
S18606003,Hexagon bolt with flange,8,3,Y02050064
5400040-Y01D,Trim panel assy  rear upper section  right wall,1,4,Y02050064
ZH1210,Plastic nut seat,16,5,Y02050064
S27348002,Cross-recessed half-round large head self-tapping screw,14,6,Y02050064
5400600-Y01D,Small trim assy  right wall,1,7,Y02050064
5400341-Y01,Right side body outer small trim,1,8,Y02050064
5400342-Y01,Right side body inner small trim,1,9,Y02050064
S27342003,Cross recessed large half round head tapping screw 4.2 × 13,1,10,Y02050064
ZH680,Metal V-fastener,3,11,Y02050064
5400201-Y01D,Right rear wheel plate,1,12,Y02050064
ZH2204-16,A-type reed nut,4,13,Y02050064
5400781-Y01D,Right lower threshold,1,14,Y02050064
ZH2204-6,Leaf spring nut  B type,1,15,Y02050064
6102051-Y01,Dustproof sponge,1,16,Y02050064
2804509-Y01,Mounting bracket  rear right bumper,1,17,Y02050064
Q2214816,Cross recessed head self-tapping screw and plain washer assy,4,18,Y02050064
8403100-Y01,fender  system,1,,Y02050065
8403111-Y01D,Welding assy  left fender,1,1,Y02050065
8403102-Y01,Lower trim panel left triangular window,1,2,Y02050065
8403121-Y01D,Welding assy  left fender,1,3,Y02050065
8403202-Y01,Lower trim panel  right triangular window,1,4,Y02050065
ZH1255,D-shaped buckle,2,5,Y02050065
S27348002,Cross-recessed half-round large head self-tapping screw,2,6,Y02050065
ZH680,Metal V-fastener,2,7,Y02050065
S18606003,Hexagon bolt with flange,6,8,Y02050065
ZH2204-16,A-type reed nut,2,9,Y02050065
5306148Y0210,Double faced adhesive tape- (W10mm T0.8mm),,10,Y02050065
5302000-Y01,Front Windshield Lower Trim Panel System,1,,Y02050066
5302020-Y01,Front wiper cover plate,1,1,Y02050066
S27348002,Cross-recessed half-round large head self-tapping screw,6,2,Y02050066
5302003-Y01,Front flow flume body,1,3,Y02050066
S18606003,Hexagon bolt with flange,8,4,Y02050066
5302007-Y01D,Front combo light upper trim panel - left,1,5,Y02050066
ZH830,Snap fastener (Small head),2,6,Y02050066
5302008-Y01D,Front combo light upper trim panel - right,1,7,Y02050066
8402500-Y01,Hood Trim System,1,,Y02050067
B8402510-Y01D,Front hood assy,1,1,Y02050067
S18606003,Hexagon bolt with flange,2,2,Y02050067
8402517Y01A,Left mount  hood,1,,Y02050067
8402518Y01A,Right mount  hood,1,,Y02050067
S27342004,Cross-recessed half-round large head self-tapping screw,4,,Y02050067
5302010-Y01,Cover plate assy  front charging port,1,,Y02050068
5302011-Y01D,Cover plate  front charging port,1,1,Y02050068
5302013-Y01,Inner plate  front charging port,1,,Y02050068
5302015-Y01,Front charging port base,1,,Y02050068
5302017-Y01,Rotating shaft  front charging port,1,,Y02050068
Q5002525,Split pin,1,,Y02050068
Z054,spring,1,,Y02050068
5302030-Y01,Front charging port base assy,1,2,Y02050068
2803000-Y01,Front bumper system,1,,Y02050069
2803013-Y01,Mounting bracket  front bumper-left,1,1,Y02050069
S18606003,Hexagon bolt with flange,11,2,Y02050069
ZH2204-16,A-type reed nut,6,3,Y02050069
2803014-Y01,Mounting bracket  front bumper- right,1,4,Y02050069
2803010-Y01D,Front bumper body assy,1,5,Y02050069
2803001-Y01D,Front bumper body,1,6,Y02050069
2803009-Y01D,Front bumper lower trim panel,1,7,Y02050069
Z056,Cushion,2,8,Y02050069
2803011-Y01D,Front combination light lower trim panel-left,1,9,Y02050069
2803012-Y01D,Front combination light lower trim panel-right,1,10,Y02050069
2803007-Y01D,Front bumper trim panel,1,11,Y02050069
2803017-Y01,Mounting plate  front license plate,1,13,Y02050069
ZH2204-6,Leaf spring nut  B type,4,14,Y02050069
Z039,Screw,4,15,Y02050069
2803003-Y01D,Front bumper central trim panel,1,16,Y02050069
2803005-Y01D,Front bumper trim strip,1,17,Y02050069
2803019-Y01,Air deflector  trim panel  front bumper,1,18,Y02050069
S27342003,Cross recessed large half round head tapping screw 4.2 × 13,2,20,Y02050069
S27348002,Cross-recessed half-round large head self-tapping screw,2,21,Y02050069
2804500-Y01,Rear bumper system,1,,Y02050070
2804520-Y01D,Movable door assy  rear bumper,1,1,Y02050070
ZH2204-16,A-type reed nut,2,2,Y02050070
S18606003,Hexagon bolt with flange,4,3,Y02050070
2804515-Y01,Anti-theft bolt M8*45,2,4,Y02050070
2804510Y0210D,Rear bumper body assembly,1,5,Y02050070
2804501Y0210D,Rear bumper body,1,6,Y02050070
2804504-Y01D,Rear bumper upper trim,1,7,Y02050070
2804505-Y01D,Rear bumper lower trim,1,8,Y02050070
Z024,Metal expansion nut,8,9,Y02050070
S27348002,Cross-recessed half-round large head self-tapping screw,4,10,Y02050070
ZH2204-11,B-type leaf spring nut- with M8 Nut,2,11,Y02050070
5107003-Y01,Side door buffer block,4,12,Y02050070
ZH1210,Plastic nut seat,4,13,Y02050070
2804507,Φ25 blanking cap,2,14,Y02050070
ZH2204-6,Leaf spring nut  B type,2,15,Y02050070
5306001-Y01,Dashboard System,1,,Y02050071
5306151-Y01D,Instrument mask,1,1,Y02050071
5306161-Y01,Control panel  A/C remote control,1,2,Y02050071
5306139-Y01,Right air vent,1,3,Y02050071
S27342003,Cross recessed large half round head tapping screw 4.2 × 13,9,4,Y02050071
ZH2204-16,A-type reed nut,2,5,Y02050071
ZH680,Metal V-fastener,7,6,Y02050071
5306200Y0205D,Center air outlet assy,1,7,Y02050071
5306001-Y01,Dashboard System,1,,Y02050072
5306131-Y01,Instrument Panel,1,1,Y02050072
5306121-Y01,Left defroster air vent,1,2,Y02050072
5306123-Y01,Left defroster air deflector,1,3,Y02050072
5306122-Y01,Right defroster air vent,1,4,Y02050072
5306124-Y01,Right defroster air deflector,1,5,Y02050072
5306134-Y01,Storage box  dashboard,1,6,Y02050072
S27342003,Cross recessed large half round head tapping screw 4.2 × 13,9,7,Y02050072
ZH680,Metal V-fastener,9,8,Y02050072
S27342003,Cross recessed large half round head tapping screw 4.2 × 13,7,9,Y02050072
ZH2204-16,A-type reed nut,2,10,Y02050072
S18606003,Hexagon bolt with flange,3,11,Y02050072
S27348004,Cross-recessed half-round large head self-tapping screw,1,12,Y02050072
5306001-Y01,Dashboard System,1,,Y02050073
5306133-Y01,Lower body  dashboard,1,1,Y02050073
S18606003,Hexagon bolt with flange,5,2,Y02050073
5306104-Y01,Air duct  central air outlet,1,3,Y02050073
5306136-Y01,Left defrosting duct,1,4,Y02050073
5306141-Y01,Right defrosting duct,1,5,Y02050073
5306030-Y01,Front defrost assembly,1,6,Y02050073
S27342003,Cross recessed large half round head tapping screw 4.2 × 13,16,7,Y02050073
5306102-Y01,Speaker cover,2,8,Y02050073
ZH2204-16,A-type reed nut,10,9,Y02050073
Z024,Metal expansion nut,4,10,Y02050073
5306002-Y01,Combination Switch Shield System,1,,Y02050074
3774011-Y01,Steering shield-upper,1,1,Y02050074
3774013-Y01,Steering shield-lower ,1,2,Y02050074
S27348002,Cross-recessed half-round large head self-tapping screw,1,3,Y02050074
S23006002,Cross recessed pan head bolt with spring washer and plain washer assy,3,4,Y02050074
5305001-Y01,Auxiliary Dashboard System,1,,Y02050075
5305011-Y01,Auxiliary dashboard body,1,1,Y02050075
5305012-Y01,Screw cap,4,2,Y02050075
5305016-Y01,Lower front cover plate  auxiliary dashboard body,1,3,Y02050075
5305017-Y01D,Auxiliary dashboard panel,1,4,Y02050075
5305019-Y01,Rear cover plate  auxiliary dashboard body,1,5,Y02050075
S27342003,Cross recessed large half round head tapping screw 4.2 × 13,6,6,Y02050075
Z024,Metal expansion nut,3,7,Y02050075
5305020-Y01,Handrail framework assy,1,8,Y02050075
5305028-Y01D,Left trim panel  handrail,1,,Y02050075
5305029-Y01D,Right trim panel  handrail,,,Y02050075
5305027-Y01,Bottom cover plate  handrail,1,9,Y02050075
Z056,Cushion,2,10,Y02050075
S18606003,Hexagon bolt with flange,6,11,Y02050075
5402001-Y01,Column Guard Panel System,1,,Y02050076
5402031-Y01,Upper guard panel  left inner A-pillar  side wall,1,1,Y02050076
ZH1255,D-shaped buckle,51,2,Y02050076
ZH1210,Plastic nut seat,25,3,Y02050076
S27348002,Cross-recessed half-round large head self-tapping screw,25,4,Y02050076
5402041-Y01,Upper guard panel  right inner A-column  side wall,1,5,Y02050076
5402131-Y01,Guard panel  front inner window trim  side wall,1,6,Y02050076
5402051-Y01,Lower guard panel  left inner A-column side wall,1,7,Y02050076
5402061-Y01,Lower guard panel  right inner A-column side wall,1,8,Y02050076
5402011-Y01,Guard panel  inside front left wall  side wall,1,9,Y02050076
S32006003,hexagon nut with flange,5,10,Y02050076
5402021-Y01,Guard panel  inside front right wall  side wall,1,11,Y02050076
S18606003,Hexagon bolt with flange,1,12,Y02050076
5402111-Y01,Trim strip  inside left doorsill  side wall,1,13,Y02050076
5402121-Y01,Trim strip  inside right doorsill  side wall,1,14,Y02050076
5402071-Y01,Guard panel  inside rear left wall  side wall,1,15,Y02050076
5402081-Y01,Guard panel  inside rear right wall  side wall,1,16,Y02050076
5402141-Y01,Guard panel  inside rear doorsill,1,17,Y02050076
5402091-Y01,Inside rear left lower guard panel  side wall,1,18,Y02050076
5402101-Y01,Inside rear right lower guard panel  side wall,1,19,Y02050076
5402128-Y01,Left service opening cover plate,1,20,Y02050076
5402129-Y01,Right service opening cover plate,1,21,Y02050076
5402133-Y01,Left footrest,1,22,Y02050076
Q1860625,Hexagon bolt with flange,3,23,Y02050076
5402147-Y01,Screw cap,3,24,Y02050076
5402053-Y01,Lower repair opening cap  left A-column,1,25,Y02050076
5402063-Y01,Lower repair opening cap  right A-column,1,26,Y02050076
5703001-Y01,Interiors and Ceiling System,1,,Y02050077
5703011-Y01,Roof ceiling  interior,1,1,Y02050077
ZH1610,Roof ceiling buckle,13,2,Y02050077
ZH1210,Plastic nut seat,6,3,Y02050077
S27348002,Cross-recessed half-round large head self-tapping screw,6,4,Y02050077
5703021-Y01,Service opening cap  left hinge  tailgate,1,5,Y02050077
5703022-Y01,Service opening cap  right hinge  tailgate,1,6,Y02050077
6102001-Y01,front door system,1,,Y02050078
6102071-Y01,Trim panel  front window  left door,1,1,Y02050078
S27342004,Cross-recessed half-round large head self-tapping screw,4,2,Y02050078
5306148Y0210,Double faced adhesive tape- (W10mm T0.8mm),,3,Y02050078
6102075-Y01D,Left door outer panel,1,4,Y02050079
6102077-Y01D,Lower trim panel  left door,1,5,Y02050079
S27348002,Cross-recessed half-round large head self-tapping screw,5,6,Y02050079
ZH2204-16,A-type reed nut,5,7,Y02050079
ZH1255,D-shaped buckle,21,8,Y02050079
S23006002,Cross recessed pan head bolt with spring washer and plain washer assy,8,9,Y02050079
6102073-Y01D,Left door upper trim panel,1,10,Y02050079
ZH680,Metal V-fastener,19,11,Y02050079
S27342003,Cross recessed large half round head tapping screw 4.2 × 13,8,12,Y02050079
6102011-Y01,Left door inner panel,1,13,Y02050079
6102032-Y01,Mounting plate  left pull strap,1,14,Y02050079
6102033-Y01,Leather pull strap  door,1,15,Y02050079
Q1860620,Hexagon bolt with flange,1,16,Y02050079
ZH850,C-shaped buckle,6,17,Y02050079
6102031-Y01D,Intermediate left trim panel,1,18,Y02050079
6102051-Y01,Dustproof sponge,,19,Y02050079
6102086-Y01,Trim cover  upper hinge  left door,1,20,Y02050079
6102087-Y01,Trim cover  lower hinge  left door,1,21,Y02050079
6102079-Y01,Mounting plate  PE Switch,1,22,Y02050079
S27348004,Cross-recessed half-round large head self-tapping screw,1,23,Y02050079
6102001-Y01,front door system,1,,Y02050080
6102081-Y01,Trim panel  front window  right door,1,1,Y02050080
S27342004,Cross-recessed half-round large head self-tapping screw,2,2,Y02050080
5306148Y0210,Double faced adhesive tape- (W10mm T0.8mm),,3,Y02050080
6102076-Y01D,Right door outer panel,1,4,Y02050080
6102078-Y01D,Lower trim panel  right door,1,5,Y02050080
S27348002,Cross-recessed half-round large head self-tapping screw,5,6,Y02050080
ZH2204-16,A-type reed nut,5,7,Y02050080
ZH1255,D-shaped buckle,21,8,Y02050080
S23006002,Cross recessed pan head bolt with spring washer and plain washer assy,8,9,Y02050080
6102074-Y01D,Upper trim panel  right door,1,10,Y02050080
ZH680,Metal V-fastener,19,11,Y02050080
S27342003,Cross recessed large half round head tapping screw 4.2 × 13,8,12,Y02050080
6102040-Y01,Right door inner panel assembly,1,12,Y02050080
6102021-Y01,right door Inner panel,1,13,Y02050080
6102042-Y01,Mounting plate  right pull strap,1,14,Y02050080
6102033-Y01,Leather pull strap  door,1,15,Y02050080
Q1860620,Hexagon bolt with flange,1,16,Y02050080
ZH850,C-shaped buckle,6,17,Y02050080
6102041-Y01D,Intermediate right trim panel,1,18,Y02050080
6102051-Y01,Dustproof sponge,,19,Y02050080
6102088-Y01,Trim cover  lower hinge  right door,1,20,Y02050080
6102089-Y01,Trim cover  upper hinge  right door,1,21,Y02050080
S27348004,Cross-recessed half-round large head self-tapping screw,1,22,Y02050080
6302001-Y01,Tailgate system,1,,Y02050081
6302010-Y01,Tailgate assembly,1,1,Y02050081
6302011-Y01,Tailgate,1,2,Y02050081
6302021-Y01,Tailgate glass support plate-left,1,3,Y02050081
S27348002,Cross-recessed half-round large head self-tapping screw,8,4,Y02050081
6302022-Y01,Tailgate glass support plate-right,1,5,Y02050081
6302017-Y01D,Upper plate  spoiler shield,1,6,Y02050081
5306149Y0210,Double faced adhesive tape- (W10mm T0.8mm),,7,Y02050081
ZH680,Metal V-fastener,6,8,Y02050081
6302015-Y01,Lock cap  service opening,1,9,Y02050081
6302016-Y01,Trim panel  lock cap,1,10,Y02050081
ZH830,Snap fastener (Small head),4,11,Y02050081
6302018-Y01D,Lower panel  spoiler shield,1,12,Y02050081
5306148Y0210,Double faced adhesive tape- (W10mm T0.8mm),,13,Y02050081
5107101Y0210,Left bottom guard panel,1,1,Y02050081
5107102-Y01,Right bottom guard panel,1,2,Y02050081
5107103Y0210,Center bottom guard panel,1,3,Y02050081
ZH830,Snap fastener (Small head),2,4,Y02050081
S32006003,hexagon nut with flange,17,5,Y02050081
3100000-Y01,Wheeling System,1,,Y02050082
3102111-Y01,Guard panel  front left wheel cowling,1,1,Y02050082
ZH830,Snap fastener (Small head),19,2,Y02050082
ZH890,Snap fastener (Big head),5,,Y02050082
Q2214816,Cross recessed head self-tapping screw and plain washer assy,12,3,Y02050082
Z058,Stud fastener,10,4,Y02050082
3102112-Y01,Guard panel  front right wheel cowling,1,5,Y02050082
3102113-Y01,Guard panel  rear left wheel cowling,1,6,Y02050082
3102117-Y01,Side trim panel  guard panel  rear left wheel cowling,1,7,Y02050082
3102114-Y01,Guard panel  rear right wheel cowling,1,8,Y02050082
3102118-Y01,Side trim panel  guard panel  rear right wheel cowling,1,9,Y02050082
3100120-Y01,Steel wheel rim trim cap assy,4,1,Y02050083
3100107-Y01,Steel rim trim cover,4,2,Y02050083
3100108-Y01,Steel rim trim cover steel rim,4,3,Y02050083
3100104-Y01,Trim cap of wheel rim,4,4,Y02050083
5200010-Y01,Windshield Glass System,1,,Y02050084
5206010-Y01,Front windshield glass,1,1,Y02050084
5206030-Y01,Left roof ceiling glass,1,2,Y02050084
5206040-Y01,Right roof ceiling glass,1,3,Y02050084
6303010-Y01,Rear windshield glass,1,4,Y02050084
5603100Y0210,Rear windshield glass System,1,,Y02050084
5203010-Y01,Front left triangle window glass,1,5,Y02050084
5203020-Y01,Front right triangle window glass,1,6,Y02050084
6103010-Y01,Left door windshield glass,1,7,Y02050084
6103020-Y01,Right door windshield glass,1,8,Y02050084
5109100-Y01,Carpet system,1,,Y02050085
5109101-Y01,Carpet body,1,1,Y02050085
5109103-Y01,Trunk cover plate,1,2,Y02050085
5109104-Y01,Cushion block  trunk cover plate,4,3,Y02050085
5109109-Y01,Cushion block 2  trunk cover plate,2,4,Y02050085
5109105-Y01,Footrest pad,1,5,Y02050085
5109106-Y01,Insulator cushion I  carpet,1,6,Y02050085
5109107-Y01,Insulator cushion II  carpet,1,7,Y02050085
5109108-Y01,Insulator cushion III  carpet,2,8,Y02050085
ZH830,Snap fastener (Small head),2,9,Y02050085
Z058,Stud fastener,1,10,Y02050085
