codice;descrizione;quantita;id;esploso
5400100Y0210D;Pannello trim superiore sinistro parete;1;1;Y02100037
6102051-Y01;Spugna antipolvere;1;2;Y02100037
ZH1255;Clip a forma di D;17;3;Y02100037
S18606003;Bullone esagonale con flangia;6;4;Y02100037
5400300Y0210D;Assieme pannello di rivestimento posteriore superiore parete sinistra;1;5;Y02100037
ZH1210;Supporto dado plastico;16;6;Y02100037
S27348003;Vite autofilettante testa tonda grande a croce;14;7;Y02100037
5400500-Y01D;Assieme rifinitura piccola lato sinistro;1;8;Y02100037
S27348002;Vite autofilettante testa tonda grande a croce;4;9;Y02100037
ZH680;Fermaglio metallico a V;3;10;Y02100037
5400101-Y01D;Piastra ruota posteriore sinistra;1;11;Y02100037
ZH2204-16;Dado a lamella tipo A;3;12;Y02100037
5400771-Y01D;Soglia sinistra inferiore;1;13;Y02100037
ZH2204-6;Dado a lamella tipo B;1;14;Y02100037
S22148002;Vite autofilettante testa a croce con rondella piana;4;15;Y02100037
5400200Y0210D;Assieme pannello di rivestimento anteriore superiore parete destra;1;1;Y02100038
6102051-Y01;Spugna antipolvere;1;2;Y02100038
ZH1255;Clip a forma di D;17;3;Y02100038
S18606003;Bullone esagonale con flangia;7;4;Y02100038
5400400Y0210D;Assieme pannello di rivestimento posteriore superiore parete destra;1;5;Y02100038
ZH1210;Supporto dado plastico;15;6;Y02100038
S27348003;Vite autofilettante testa tonda grande a croce;12;7;Y02100038
5400600-Y01D;Assieme rifinitura piccola lato destro;1;8;Y02100038
S27342003;Vite autofilettante testa tonda grande a croce 4.2×13;1;9;Y02100038
ZH680;Fermaglio metallico a V;3;10;Y02100038
5400201-Y01D;Piastra ruota posteriore destra;1;11;Y02100038
ZH2204-16;Dado a lamella tipo A;1;12;Y02100038
5400781-Y01D;Soglia destra inferiore;1;13;Y02100038
ZH2204-6;Dado a lamella tipo B;1;14;Y02100038
S22148002;Vite autofilettante testa a croce con rondella piana;4;15;Y02100038
5702020-Y01D;Assieme copertura tetto;1;1;Y02100039
5702018-Y01;Guarnizione impermeabile tetto;7;2;Y02100039
5702013-Y01;Guarnizione impermeabile in spugna tetto (W12 T8);5;3;Y02100039
ZH1255;Clip a forma di D;2;4;Y02100039
S32006003;Dado esagonale con flangia;7;5;Y02100039
6102071Y0210;Pannello rivestimento finestrino anteriore porta sinistra;1;1;Y02100040
S27342004;Vite autofilettante testa tonda grande a croce;4;2;Y02100040
6102075Y0210D;Pannello esterno porta sinistra;1;3;Y02100040
6102052Y0210;Bullone fissaggio pannello esterno porta;3;4;Y02100040
ZH1255;Clip a forma di D;7;5;Y02100040
ZH2204-16;Dado a lamella tipo A;5;6;Y02100040
6102051-Y01;Spugna antipolvere;0;7;Y02100040
S32006003;Dado esagonale con flangia;3;8;Y02100040
S23006002;Vite testa cilindrica con rondella piana e rondella elastica;7;9;Y02100040
6102077-Y01D;Pannello inferiore porta sinistra;1;10;Y02100040
5306148Y0210;Nastro biadesivo (W10mm T0.8mm);;11;Y02100040
S27342003;Vite autofilettante testa tonda grande a croce 4.2×13;4;12;Y02100040
6102073Y0210D;Pannello superiore porta sinistra;1;13;Y02100040
ZH680;Fermaglio metallico a V;12;14;Y02100040
6102079Y0210;Piastra montaggio interruttore PE;1;15;Y02100040
6102081Y0210;Pannello rivestimento finestrino anteriore porta destra;1;1;Y02100041
S27342004;Vite autofilettante testa tonda grande a croce;2;2;Y02100041
6102076Y0210D;Pannello esterno porta destra;1;3;Y02100041
6102052Y0210;Bullone fissaggio pannello esterno porta;3;4;Y02100041
ZH1255;Clip a forma di D;7;5;Y02100041
ZH2204-16;Dado a lamella tipo A;5;6;Y02100041
6102051-Y01;Spugna antipolvere;0;7;Y02100041
S32006003;Dado esagonale con flangia;3;8;Y02100041
S23006002;Vite testa cilindrica con rondella piana e rondella elastica;7;9;Y02100041
6102078-Y01D;Pannello inferiore porta destra;1;10;Y02100041
5306148Y0210;Nastro biadesivo (W10mm T0.8mm);;11;Y02100041
S27342003;Vite autofilettante testa tonda grande a croce 4.2×13;4;12;Y02100041
6102074-Y01D;Pannello superiore porta destra;1;13;Y02100041
ZH680;Fermaglio metallico a V;12;14;Y02100041
8200151Y0210;Pedana di benvenuto sinistra;1;1;Y02100042
8200152Y0210;Pedana di benvenuto destra;1;2;Y02100042
8402110Y0240D;Assieme saldatura cofano anteriore;1;1;Y02100043
8402505Y0210;Cofano anteriore KB sinistro;1;2;Y02100043
8402506Y0210;Cofano anteriore KB destro;1;3;Y02100043
8402507Y0210;Base clip metallica cofano anteriore;2;4;Y02100043
S27348003;Vite autofilettante testa tonda grande a croce;2;5;Y02100043
S27348004;Vite autofilettante testa tonda grande a croce;2;6;Y02100043
8403111-Y01D;Assieme saldatura parafango sinistro;1;1;Y02100044
8403102-Y01;Pannello inferiore finestrino triangolare sinistro;1;2;Y02100044
5306148Y0210;Nastro biadesivo (W10mm T0.8mm);1;3;Y02100044
ZH1255;Clip a forma di D;2;4;Y02100044
ZH680;Fermaglio metallico a V;2;5;Y02100044
ZH2204-16;Dado a lamella tipo A;2;6;Y02100044
S27348003;Vite autofilettante testa tonda grande a croce;1;7;Y02100044
S18606003;Bullone esagonale con flangia;6;8;Y02100044
8403121-Y01D;Assieme saldatura parafango destro;1;9;Y02100044
8403202-Y01;Pannello inferiore finestrino triangolare destro;1;10;Y02100044
5306148Y0210;Nastro biadesivo (W10mm T0.8mm);1;11;Y02100044
4121030-Y01;Assieme faro anteriore sinistro (DRL pareti spesse);1;1;Y02100045
4121040-Y01;Assieme faro anteriore destro (DRL pareti spesse);1;2;Y02100045
S18606003;Bullone esagonale con flangia;8;3;Y02100045
4108010Y0205;Assieme luce targa;2;4;Y02100045
4123010Y0205;Luce plafoniera;1;5;Y02100045
4123020Y0205;Schermo luce plafoniera;1;6;Y02100045
S21405002;Vite testa cilindrica M5×16;2;7;Y02100045
4133010-Y01;Assieme faro posteriore sinistro;1;8;Y02100045
4133020-Y01;Assieme faro posteriore destro;1;9;Y02100045
BNJ-0270;Clip fanale posteriore;4;10;Y02100045
ZH1210;Supporto dado plastico;6;11;Y02100045
S32006002;Dado esagonale con flangia;2;12;Y02100045
S27348003;Vite autofilettante testa tonda grande a croce;6;13;Y02100045
5810010-Y01;Cintura di sicurezza sinistra;1;1;Y02100046
5810020-Y01;Cintura di sicurezza destra;1;2;Y02100046
5810011-Y01;Pulsante cintura sinistra;1;3;Y02100046
5810021-Y01;Pulsante cintura destra;1;4;Y02100046
6101710Y0210;Assieme guida anteriore porta sinistra;1;1;Y02100047
6101720Y0210;Assieme guida anteriore porta destra;1;2;Y02100047
6101750Y0210;Rivestimento guida posteriore porta sinistra;1;3;Y02100047
6107127Y0210;Canale fango posteriore porta sinistra;1;4;Y02100047
6101733Y0210;Blocco montaggio finestrino triangolare posteriore sinistro;1;5;Y02100047
6101760Y0210;Rivestimento guida posteriore porta destra;1;6;Y02100047
6107128Y0210;Canale fango posteriore porta destra;1;7;Y02100047
6101734Y0210;Blocco montaggio finestrino triangolare posteriore destro;1;8;Y02100047
S18606003;Bullone esagonale con flangia;12;9;Y02100047
6101901Y0205;Membrana impermeabile superiore porta sinistra;1;1;Y02100048
6101902Y0205;Membrana impermeabile superiore porta destra;1;2;Y02100048
6101903Y0205;Membrana impermeabile inferiore porte sinistra e destra;2;3;Y02100048
6104110Y0210;Alzacristalli elettrico porta sinistra;1;1;Y02100049
6104120Y0210;Alzacristalli elettrico porta destra;1;2;Y02100049
S18606003;Bullone esagonale con flangia;6;3;Y02100049
6105101Y0205;Corpo serratura elettronica porta sinistra;1;1;Y02100050
6105103Y0205;Asta serratura elettronica porta sinistra;1;2;Y02100050
6105105Y0205;Asta serratura cilindro elettronica porta sinistra;1;3;Y02100050
6105107Y0205;Gancio serratura elettronica porta;1;4;Y02100050
6105111Y0205;Cavo serratura elettronica porta sinistra;2;5;Y02100050
S25808001;Vite svasata a croce con rondella dentata;4;6;Y02100050
S99006121;Vite svasata a croce con rondella conica;6;7;Y02100050
6105102Y0205;Corpo serratura elettronica porta destra;1;8;Y02100050
6105104Y0205;Asta serratura elettronica porta destra;1;9;Y02100050
6105107Y0205;Gancio serratura elettronica porta;1;10;Y02100050
5606011-Y01;Corpo serratura elettrica portellone;1;11;Y02100050
5606011Y0205;Corpo serratura elettrica portellone;1;;Y02100050
6105107-Y01;Gancio serratura elettronica porta;1;12;Y02100050
S25808001;Vite svasata a croce con rondella dentata;2;13;Y02100050
S14606002;Bullone esagonale con rondella elastica e piana;3;14;Y02100050
5606032-Y01;Maniglia serratura sportellino ricarica;1;15;Y02100050
5606032Y0210;Maniglia serratura sportellino ricarica;1;;Y02100050
5606033-Y01;Cavo serratura sportellino ricarica;1;16;Y02100050
5606033Y0210;Cavo serratura sportellino ricarica;1;;Y02100050
5606034-Y01;Fascette fermacavo ?7;3;17;Y02100050
S23006002;Vite testa cilindrica con rondella piana e rondella elastica;2;18;Y02100050
5606410Y0210;Assieme serratura scatola batteria;2;19;Y02100050
5606420Y0210;Gancio serratura scatola batteria;2;20;Y02100050
S32008001;Dado esagonale con flangia;4;21;Y02100050
5606600Y0210;Vite flangiata recess Bobes con nichelatura nera M6×1.0;4;22;Y02100050
6105330Y0205;Maniglia interna sinistra;1;1;Y02100051
6105340Y0205;Maniglia interna destra;1;2;Y02100051
S27342003;Vite autofilettante testa tonda grande a croce 4.2×13;4;3;Y02100051
6105510Y0205D;Maniglia esterna porta sinistra;1;1;Y02100052
6105520Y0205D;Maniglia esterna porta destra;1;2;Y02100052
S18606003;Bullone esagonale con flangia;6;3;Y02100052
6307111Y0210;Guarnizione portellone;1;1;Y02100053
6307113-Y01;Guarnizione superiore portellone;1;2;Y02100053
6307114Y0210;Guarnizione superiore portellone;1;2;Y02100053
6107117Y0210;Guarnizione esterna vetro porta sinistra;1;3;Y02100053
6107118Y0210;Guarnizione esterna vetro porta destra;1;4;Y02100053
6107121Y0210;Guarnizione interna vetro porta sinistra;1;5;Y02100053
6107122Y0210;Guarnizione interna vetro porta destra;1;6;Y02100053
6107111Y0210;Guarnizione apertura porta anteriore sinistra;1;7;Y02100053
6107112Y0210;Guarnizione apertura porta anteriore destra;1;8;Y02100053
6107113Y0210;Guarnizione superiore apertura porta anteriore sinistra;1;9;Y02100053
6107114Y0210;Guarnizione superiore apertura porta anteriore destra;1;10;Y02100053
6107115Y0210;Angolo giunto canalina fango anteriore porta sinistra;1;11;Y02100053
6107116Y0210;Angolo giunto canalina fango anteriore porta destra;1;12;Y02100053
5206011Y0210;Guarnizione parabrezza anteriore;1;13;Y02100053
5701211Y0210;Guarnizione tetto apribile sinistra;1;14;Y02100053
5701212Y0210;Guarnizione tetto apribile destra;1;15;Y02100053
6107131Y0210;Guarnizione finestrino triangolare anteriore sinistra;1;16;Y02100053
6107132Y0210;Guarnizione finestrino triangolare anteriore destra;1;17;Y02100053
6107135Y0210;Guarnizione scatola batteria;1;18;Y02100053
6107137Y0210;Rondella di tenuta tetto;1;19;Y02100053
6309100-Y01;Sistema barra di sostegno portellone;;;Y02100053
6309110-Y01;Molla a gas;2;1;Y02100054
6309101-Y01;Staffa montaggio barra pneumatica portellone sinistra;1;2;Y02100054
6309102-Y01;Staffa montaggio barra pneumatica portellone destra;1;3;Y02100054
6309103-Y01;Perno sferico molla a gas;2;4;Y02100054
S18606003;Bullone esagonale con flangia;4;5;Y02100054
6900100Y0210-Z001;Sedile anteriore sinistro completo;1;1;Y02100055
6900200Y0210-Z001;Sedile anteriore destro completo;1;2;Y02100055
6900300Y0210;Copertura staffa sedile sinistra;2;3;Y02100055
6900400Y0210;Copertura staffa sedile destra;2;4;Y02100055
S18510002;Bullone esagonale con flangia;8;5;Y02100055
8200101-Y01;Tampone sollevatore;4;1;Y02100056
S18408004;Bullone esagonale con flangia;4;2;Y02100056
S40210001;Rondella grande;4;3;Y02100056
8200105Y0210;Tubo di troppo pieno anteriore;1;4;Y02100056
S67325001;Fascetta elastica in acciaio;1;5;Y02100056
ZDJ155 6.4;Fascetta fermacavo ?7;1;6;Y02100056
8201010-Y01;Specchietto retrovisore interno;1;1;Y02100057
8202010Y0210D;Specchietto retrovisore esterno sinistro completo;1;1;Y02100058
8202011Y0210D;Specchietto retrovisore esterno sinistro;1;46023;Y02100058
8202012Y0210;Lente specchietto retrovisore esterno sinistro;1;46054;Y02100058
8202020Y0210D;Specchietto retrovisore esterno destro completo;1;2;Y02100058
8202021Y0210D;Specchietto retrovisore esterno destro;1;46024;Y02100058
8202022Y0210;Lente specchietto retrovisore esterno destro;1;46055;Y02100058
S23606002;Vite testa cilindrica con rondella piana e rondella elastica;6;3;Y02100058
8204010Y0205;Asole parasole;2;1;Y02100059
8204020Y0205;Piastra base parasole;2;2;Y02100059
S21406001;Vite testa cilindrica;4;3;Y02100059
8208010-Y01;Catadiottro posteriore sinistro;1;1;Y02100060
8208020-Y01;Catadiottro posteriore destro;1;2;Y02100060
8208030-Y01;Catadiottro laterale;2;3;Y02100060
S27342003;Vite autofilettante testa larga 4.2×13;4;4;Y02100060
set ;Telaio scocca grezza;1;1;Y02100061
5101210Y0210;Telaio vano anteriore;1;2;Y02100061
5101170Y0210;Telaio pavimento centrale;1;3;Y02100061
5101230Y0210;Telaio pavimento posteriore;1;4;Y02100061
5101130-Y01;Supporto molla sospensione anteriore sinistra;1;5;Y02100061
5101140-Y01;Supporto molla sospensione anteriore destra;1;6;Y02100061
5301000Y0210;Paratia anteriore;1;7;Y02100061
5101750Y0210;Seduta;1;8;Y02100061
5101940-Y01;Pavimento posteriore;1;9;Y02100061
5601111-Y01;Pannello esterno parete posteriore;1;10;Y02100061
5401350-Y01;Pannello interno montante A sinistro;1;11;Y02100061
5401360-Y01;Pannello interno montante A destro;1;12;Y02100061
5401230-Y01;Pannello interno soglia sinistra;1;13;Y02100061
5401240-Y01;Pannello interno soglia destra;1;14;Y02100061
5401030-Y01;Pannello interno soglia lato sinistro;1;15;Y02100061
5401040-Y01;Pannello interno soglia lato destro;1;16;Y02100061
5401010-Y01;Parete laterale sinistra;1;17;Y02100061
5401020-Y01;Parete laterale destra;1;18;Y02100061
5701010-Y01;Copertura tetto;1;19;Y02100061
5101270Y0205;Staffa di montaggio due-in-uno;1;20;Y02100061
5101273Y0210;Staffa condensatore;2;1;Y02100062
S18606003;Bullone esagonale con flangia;2;2;Y02100062
5101901-Y01;Pannello di accesso;1;1;Y02100063
5306147-Y01;Barra in spugna (W12×8);2.2;2;Y02100063
S18606003;Bullone esagonale con flangia;4;3;Y02100063
5301811-Y01;Barra di fissaggio batteria;2;1;Y02100064
5301813-Y01;Piastra di pressione;1;2;Y02100064
S32006003;Dado esagonale con flangia;2;3;Y02100064
5101467-Y01;Piastra montaggio interruttore di spegnimento;1;1;Y02100065
5103520-Y01;Staffa intermedia montaggio paraurti posteriore;1;2;Y02100065
S18608009;Bullone esagonale con flangia;2;3;Y02100065
5101187Y0210;Staffa montaggio MCU I;1;1;Y02100066
5101191Y0210;Staffa montaggio MCU II;1;2;Y02100066
6101100Y0210;Porta anteriore sinistra completa;1;1;Y02100067
6106010Y0210;Cerniera superiore porta;1;2;Y02100067
6106030Y0210;Cerniera inferiore porta;1;3;Y02100067
S18608010;Bullone esagonale con flangia;8;4;Y02100067
6101200Y0210;Porta anteriore destra completa;1;5;Y02100067
6106010Y0210;Cerniera superiore porta;1;6;Y02100067
6106030Y0210;Cerniera inferiore porta;1;7;Y02100067
S18608010;Bullone esagonale con flangia;8;8;Y02100067
6301591-Y01;Piastra montaggio serratura portellone;1;1;Y02100068
S23006002;Vite testa cilindrica con rondella piana e rondella elastica;22;2;Y02100068
6301552-Y01;Piastra montaggio tampone portellone destra;1;3;Y02100068
6301551-Y01;Piastra montaggio tampone portellone sinistra;1;4;Y02100068
S27342004;Vite autofilettante testa larga;6;5;Y02100068
6306310Y0205;Cerniera portellone;2;6;Y02100068
S18408002;Bullone esagonale con flangia;4;7;Y02100068
S32008002;Dado esagonale con flangia M8;4;8;Y02100068
6301711-Y01;Traversa superiore telaio interno portellone;1;9;Y02100068
5401170-Y01;Staffa montaggio trave tubolare sinistra;1;1;Y02100069
5401180-Y01;Staffa montaggio trave tubolare destra;1;2;Y02100069
S18606003;Bullone esagonale con flangia;8;3;Y02100069
5133990Y0211;Traversa posteriore scatola batteria;1;1;Y02100070
S18510003;Bullone esagonale con flangia;2;2;Y02100070
5133910Y0210;Assieme saldato corpo batteria;1;3;Y02100070
5133992Y0210;Piastra anteriore scatola batteria;1;4;Y02100070
S14604001;Bullone testa esagonale con rondella elastica e rondella piana;12;5;Y02100070
5606600Y0210;Vite flangiata recessa con nichelatura nera M6 1.0;6;6;Y02100070
S18510001;Bullone esagonale con flangia;4;7;Y02100070
5301710Y0210;Traversa cruscotto;1;1;Y02100071
5301710Y0211;Traversa cruscotto;1;1;Y02100071
S18608009;Bullone esagonale con flangia;4;2;Y02100071
S18606003;Bullone esagonale con flangia;2;3;Y02100071
S32006003;Dado esagonale con flangia;2;4;Y02100071
5109101Y0210;Tappeto abitacolo;1;1;Y02100072
5109103-Y01;Pannello copribaule;1;2;Y02100072
5109104-Y01;Tampone copribaule;4;3;Y02100072
5109109-Y01;Tampone copribaule 2;2;4;Y02100072
5109105-Y01;Tappetino poggiapiedi;1;5;Y02100072
ZH830;Fermaglio a scatto (testa piccola);2;6;Y02100072
Z058;Perno di fissaggio;1;7;Y02100072
5305011-Y01;Corpo cruscotto ausiliario;1;1;Y02100073
5305016-Y01;Piastra frontale inferiore cruscotto ausiliario;1;2;Y02100073
5305017-Y01D;Pannello cruscotto ausiliario;1;3;Y02100073
5305019-Y01;Piastra posteriore cruscotto ausiliario;1;4;Y02100073
S27342003;Vite autofilettante testa larga 4.2×13;6;5;Y02100073
5305020-Y01;Telaio corrimano;1;6;Y02100073
5305028-Y01D;Pannello sinistro corrimano;1;7;Y02100073
5305029-Y01D;Pannello destro corrimano;1;8;Y02100073
5305027-Y01;Piastra inferiore corrimano;1;9;Y02100073
5305033-Y01;Fermo maschio meccanismo blocco corrimano;1;10;Y02100073
S18606003;Bullone esagonale con flangia;6;11;Y02100073
5305012-Y01;Cappuccio vite;4;12;Y02100073
5305032-Y01;Fermo femmina meccanismo blocco corrimano;1;1;Y02100074
Z056;Tampone;2;2;Y02100074
5305013Y0220;Tampone gomma 1;1;3;Y02100074
5305014Y0220;Tampone gomma 2;1;4;Y02100074
5305015Y0220;Tampone gomma 3;1;5;Y02100074
5305031-Y01;Cerniera corrimano;1;6;Y02100074
S27348002;Vite autofilettante testa larga 4.8×16;6;7;Y02100074
Z024;Dado di espansione metallico;3;8;Y02100074
5306151-Y01D;Mascherina strumenti;1;1;Y02100075
5306139-Y01;Bocchetta aria destra;1;2;Y02100075
S27342004;Vite autofilettante testa larga;3;3;Y02100075
ZH2204-6;Dado a lamella tipo B;2;4;Y02100075
ZH680;Fermo metallico a V;7;5;Y02100075
S27342003;Vite autofilettante testa larga 4.2×13;6;6;Y02100075
5306161-Y01;Pannello controllo A/C;1;7;Y02100075
5306200Y0205D;Bocchetta aria centrale;1;8;Y02100075
5306100Y0210;Assieme saldato corpo superiore cruscotto;1;1;Y02100076
ZH680;Fermo metallico a V;9;2;Y02100076
ZH2204-16;Dado a lamella tipo A;3;3;Y02100076
5306121-Y01;Bocchetta aria sbrinatore sinistra;1;4;Y02100076
5306123-Y01;Deviazione aria sbrinatore sinistro;1;5;Y02100076
6102051-Y01;Spugna antipolvere;1;6;Y02100076
S27342003;Vite autofilettante testa larga semitonda 4.2×13;2;7;Y02100076
5306122-Y01;Bocchetta sbrinatore destra;1;8;Y02100076
5306124-Y01;Deviazione aria sbrinatore destro;1;9;Y02100076
6102051-Y01;Spugna antipolvere;1;10;Y02100076
S27342003;Vite autofilettante testa larga semitonda 4.2×13;2;11;Y02100076
5306134-Y01;Vano portaoggetti cruscotto;1;12;Y02100076
S27342003;Vite autofilettante testa larga semitonda 4.2×13;5;13;Y02100076
S27342003;Vite autofilettante testa larga semitonda 4.2×13;6;14;Y02100076
S27348002;Vite autofilettante testa larga 4.8×16;3;15;Y02100076
S18606003;Vite esagonale con flangia;3;16;Y02100076
5306133-Y01;Corpo inferiore cruscotto;1;1;Y02100077
5306102-Y01;Copertura altoparlante;2;2;Y02100077
ZH2204-16;Dado lamellare tipo A;10;3;Y02100077
Z024;Dado ad espansione metallico;4;4;Y02100077
S18606003;Vite esagonale con flangia;5;5;Y02100077
3774011Y0210;Paraschermo sterzo superiore;1;1;Y02100078
3774013Y0210;Paraschermo sterzo inferiore;1;2;Y02100078
S27342003;Vite autofilettante testa larga semitonda 4.2×13;1;3;Y02100078
S23006002;Vite testa cilindrica con rondella piana e rondella elastica;3;4;Y02100078
5402031-Y01;Pannello superiore sinistro interno montante A;1;1;Y02100079
ZH1255;Fibbia a D;51;2;Y02100079
ZH1210;Supporto dado plastico;25;3;Y02100079
S27348002;Vite autofilettante testa larga 4.8×16;25;4;Y02100079
5402041-Y01;Pannello superiore destro interno montante A;1;5;Y02100079
5402131-Y01;Pannello interno cornice finestrino anteriore;1;6;Y02100079
5402051-Y01;Pannello inferiore sinistro interno montante A;1;7;Y02100079
5402053-Y01;Tappo apertura riparazione sinistro montante A;1;8;Y02100079
5402061-Y01;Pannello inferiore destro interno montante A;1;9;Y02100079
5402063-Y01;Tappo apertura riparazione destro montante A;1;10;Y02100079
5402011-Y01;Pannello interno parete anteriore sinistra;1;11;Y02100079
S32006003;Dado esagonale con flangia;2;12;Y02100079
5402021Y0210;Pannello interno parete anteriore destra;1;13;Y02100079
ZH1506;Fissaggio plastico a V;2;14;Y02100079
S32006003;Dado esagonale con flangia;2;15;Y02100079
S23006002;Vite testa cilindrica con rondella piana e rondella elastica;1;16;Y02100079
S27342003;Vite autofilettante testa larga semitonda 4.2×13;1;17;Y02100079
5402111-Y01;Modanatura interna soglia sinistra;1;18;Y02100079
5402121-Y01;Modanatura interna soglia destra;1;19;Y02100079
5402071-Y01;Pannello interno parete posteriore sinistra;1;20;Y02100079
5402081-Y01;Pannello interno parete posteriore destra;1;21;Y02100079
5402141-Y01;Pannello interno soglia posteriore;1;22;Y02100079
5402091-Y01;Pannello inferiore interno parete posteriore sinistra;1;23;Y02100079
5402101-Y01;Pannello inferiore interno parete posteriore destra;1;24;Y02100079
5402128-Y01;Copertura apertura servizio sinistra;1;25;Y02100079
5402129-Y01;Copertura apertura servizio destra;1;26;Y02100079
5402133-Y01;Poggiapiede sinistro;1;27;Y02100079
S18606003;Vite esagonale con flangia;3;28;Y02100079
5402147-Y01;Cappuccio vite;3;29;Y02100079
5703011-Y01;Rivestimento interno tetto;1;1;Y02100080
ZH1610;Fermo rivestimento tetto;13;2;Y02100080
ZH1210;Supporto dado plastico;6;3;Y02100080
S27348002;Vite autofilettante testa larga 4.8×16;6;4;Y02100080
5703021-Y01;Tappo apertura servizio cerniera sinistra portellone;1;5;Y02100080
5703022-Y01;Tappo apertura servizio cerniera destra portellone;1;6;Y02100080
6102011Y0210;Pannello interno porta sinistra;1;1;Y02100081
6102051-Y01;Spugna antipolvere;2;2;Y02100081
6102032-Y01;Piastra fissaggio maniglia sinistra;1;3;Y02100081
S27342003;Vite autofilettante testa larga semitonda 4.2×13;4;4;Y02100081
6102033-Y01;Cinghia maniglia porta;1;5;Y02100081
ZH1255;Fibbia a D;11;6;Y02100081
S27348002;Vite autofilettante testa larga 4.8×16;5;7;Y02100081
S27348004;Vite autofilettante testa larga semitonda;1;8;Y02100081
S23006002;Vite testa cilindrica con rondella piana e rondella elastica;1;9;Y02100081
S18606002;Vite esagonale con flangia M6;1;10;Y02100081
6102031-Y01D;Pannello intermedio sinistro;1;11;Y02100081
ZH680;Fissaggio metallico a V;7;12;Y02100081
ZH850;Fibbia a C;2;13;Y02100081
6102072Y0210;Pannello interno guida sinistra;1;14;Y02100081
6102021Y0210;Pannello interno porta destra;1;1;Y02100082
6102051-Y01;Spugna antipolvere;2;2;Y02100082
6102042-Y01;Piastra fissaggio maniglia destra;1;3;Y02100082
S27342003;Vite autofilettante testa larga semitonda 4.2×13;4;4;Y02100082
6102033-Y01;Cinghia maniglia porta;1;5;Y02100082
ZH1255;Fibbia a D;11;6;Y02100082
S27348002;Vite autofilettante testa larga 4.8×16;5;7;Y02100082
S27348004;Vite autofilettante testa larga semitonda;1;8;Y02100082
S23006002;Vite testa cilindrica con rondella piana e rondella elastica;1;9;Y02100082
S18606002;Vite esagonale con flangia M6;1;10;Y02100082
6102041-Y01D;Pannello intermedio destro;1;11;Y02100082
ZH680;Fissaggio metallico a V;7;12;Y02100082
ZH850;Fibbia a C;2;13;Y02100082
6102082Y0210;Pannello interno guida destra;1;14;Y02100082
6102086-Y01;Copertura cerniera superiore porta sinistra;1;1;Y02100083
6102089-Y01;Copertura cerniera superiore porta destra;1;2;Y02100083
6102087-Y01;Copertura cerniera inferiore porta sinistra;1;3;Y02100083
6102088-Y01;Copertura cerniera inferiore porta destra;1;4;Y02100083
ZH850;Fibbia a C;8;5;Y02100083
6302011-Y01;Portellone;1;1;Y02100084
6302011Y0210;Portellone;1;;Y02100084
6302016-Y01;Pannello copertura serratura;1;2;Y02100084
ZH830;Fermo a scatto (testa piccola);4;3;Y02100084
6302021-Y01;Piastra supporto vetro portellone sinistra;1;4;Y02100084
S27348003;Vite autofilettante testa larga semitonda;8;5;Y02100084
6302022-Y01;Piastra supporto vetro portellone destra;1;6;Y02100084
6302015-Y01;Tappo apertura serratura;1;7;Y02100084
6302017-Y01D;Piastra superiore spoiler;1;8;Y02100084
ZH680;Fissaggio metallico a V;2;9;Y02100084
5306149Y0210;Nastro biadesivo (W10mm T0.5mm);2;10;Y02100084
6302018-Y01D;Pannello inferiore spoiler;1;11;Y02100084
5306148Y0210;Nastro biadesivo (W10mm T0.8mm);2;12;Y02100084
ZH680;Fissaggio metallico a V;4;13;Y02100084
5107001-Y01;Tampone portellone;2;14;Y02100084
8200110-Y01;Portapacchi posteriore assy;1;1;Y02100085
8200111-Y01;Portapacchi posteriore;1;2;Y02100085
8200113-Y01;Piastra base cerniera sinistra;1;3;Y02100085
8200114-Y01;Piastra interna cerniera sinistra;1;4;Y02100085
8200115-Y01;Piastra base cerniera destra;1;5;Y02100085
8200116-Y01;Piastra interna cerniera destra;1;6;Y02100085
8200117-Y01;Blocco di fine corsa portapacchi;2;7;Y02100085
S27342004;Vite autofilettante testa larga semitonda;4;8;Y02100085
