codice,descrizione,quantita,id,esploso
3,5702013-Y01,Sponge waterproof gasket roof ( W12 T8),5,Y02100039
4,ZH1255,D-shaped buckle,2,Y02100039
5,S32006003,Hexagon nut with flange,7,Y02100039
1,6102071Y0210,Trim panel front window left door,1,Y02100040
2,S27342004,Cross-recessed half-round large head self-tapping screw,4,Y02100040
3,6102075Y0210D,Left door outer panel,1,Y02100040
4,6102052Y0210,Mounting bolt outer panel door,3,Y02100040
5,ZH1255,D-shaped buckle,7,Y02100040
6,ZH2204-16,A-type reed nut,5,Y02100040
7,6102051-Y01,Dustproof sponge,0.3,Y02100040
8,S32006003,hexagon nut with flange,3,Y02100040
9,S23006002,Cross recessed pan head bolt with spring washer and plain washer assy,7,Y02100040
10,6102077-Y01D,Lower trim panel left door,1,Y02100040
11,5306148Y0210,Double faced adhesive tape- (W10mm T0.8mm),,Y02100040
12,S27342003,Cross recessed large half round head tapping screw 4.2   13,4,Y02100040
13,6102073Y0210D,Upper trim panel left door,1,Y02100040
14,ZH680,Metal V-fastener,12,Y02100040
15,6102079Y0210,Mounting plate PE Switch,1,Y02100040
1,6102081Y0210,Trim panel front window right door,1,Y02100041
2,S27342004,Cross-recessed half-round large head self-tapping screw,2,Y02100041
3,6102076Y0210D,Right door outer panel,1,Y02100041
4,6102052Y0210,Mounting bolt outer panel door,3,Y02100041
5,ZH1255,D-shaped buckle,7,Y02100041
6,ZH2204-16,A-type reed nut,5,Y02100041
7,6102051-Y01,Dustproof sponge,0.3,Y02100041
8,S32006003,hexagon nut with flange,3,Y02100041
9,S23006002,Cross recessed pan head bolt with spring washer and plain washer assy,7,Y02100041
10,6102078-Y01D,Lower trim panel right door,1,Y02100041
11,5306148Y0210,Double faced adhesive tape- (W10mm T0.8mm),,Y02100041
12,S27342003,Cross recessed large half round head tapping screw 4.2   13,4,Y02100041
13,6102074-Y01D,Upper trim panel right door,1,Y02100041
14,ZH680,Metal V-fastener,12,Y02100041
1,8200151Y0210,Welcome pedal-left,1,Y02100042
2,8200152Y0210,Welcome pedal-right,1,Y02100042
1,8402110Y0240D,Front hood welding assy,1,Y02100043
2,8402505Y0210,Front hood kb-Left,1,Y02100043
3,8402506Y0210,Front hood kb-Right,1,Y02100043
4,8402507Y0210,Front hood steel clip base,2,Y02100043
5,S27348003,Cross recessed large half-round head tapping screw,2,Y02100043
6,S27348004,Cross-recessed half-round large head self-tapping screw,2,Y02100043
1,8403111-Y01D,Welding assy left fender,1,Y02100044
2,8403102-Y01,Lower trim panelleft triangular window,1,Y02100044
3,5306148Y0210,Double faced adhesive tape- (W10mm T0.8mm),1,Y02100044
4,ZH1255,D-shaped buckle,2,Y02100044
5,ZH680,Metal V-fastener,2,Y02100044
6,ZH2204-16,A-type reed nut,2,Y02100044
7,S27348003,Cross recessed large half-round head tapping screw,1,Y02100044
8,S18606003,Hexagon bolt with flange,6,Y02100044
9,8403121-Y01D,Welding assy right fender,1,Y02100044
10,8403202-Y01,Lower trim panel right triangular window,1,Y02100044
11,5306148Y0210,Double faced adhesive tape- (W10mm T0.8mm),1,Y02100044
1,4121030-Y01,Front left combination light assy (Thick-walled parts of daytime running lights),1,Y02100045
2,4121040-Y01,Front right combination light assy (Thick-walled parts of daytime running lights),1,Y02100045
3,S18606003,Hexagon bolt with flange,8,Y02100045
4,4108010Y0205,License light assembly,2,Y02100045
5,4123010Y0205,Ceiling light,1,Y02100045
6,4123020Y0205,Ceil light shield,1,Y02100045
7,S21405002,Cross groove pan-headed screw M5 16,2,Y02100045
8,4133010-Y01,Rear left combination light assy,1,Y02100045
9,4133020-Y01,Rear right combination light assy,1,Y02100045
10,BNJ-0270,Tail light buckle,4,Y02100045
11,ZH1210,Plastic nut seat,6,Y02100045
12,S32006002,Hexagon nut with flange,2,Y02100045
13,S27348003,Cross recessed large half-round head tapping screw,6,Y02100045
1,5810010-Y01,Seat belt assembly - left,1,Y02100046
2,5810020-Y01,Seat belt assembly - right,1,Y02100046
3,5810011-Y01,Seat belt buckle-left,1,Y02100046
4,5810021-Y01,Seat belt buckle- right,1,Y02100046
1,6101710Y0210,Front guide rail assy left door,1,Y02100047
2,6101720Y0210,Front guide rail assy right door,1,Y02100047
3,6101750Y0210,Rubber coating assy rear guide rail left door,1,Y02100047
4,6107127Y0210,Rear mud groove left door,1,Y02100047
5,6101733Y0210,Mounting block of rear triangular window-Left,1,Y02100047
6,6101760Y0210,Rubber coating assy rear guide rail right door,1,Y02100047
7,6107128Y0210,Rear mud groove right door,1,Y02100047
8,6101734Y0210,Mounting block of rear triangular window- Right,1,Y02100047
9,S18606003,Hexagon bolt with flange,12,Y02100047
1,6101901Y0205,Upper waterproof membrane assy left door,1,Y02100048
2,6101902Y0205,Upper waterproof membrane assy right door,1,Y02100048
3,6101903Y0205,Lower waterproof membrane left&right door,2,Y02100048
1,6104110Y0210,Electric window regulator assy left door,1,Y02100049
2,6104120Y0210,Electric window regulator assy right door,1,Y02100049
3,S18606003,Hexagon bolt with flange,6,Y02100049
1,6105101Y0205,Electronic controlling lock body left door,1,Y02100050
2,6105103Y0205,Pull rod electronic controlling lockleft door,1,Y02100050
3,6105105Y0205,Pull rod electronic controlling lock cylinderleft door,1,Y02100050
4,6105107Y0205,Lock catch electronic controlling Lock door,1,Y02100050
5,6105111Y0205,Electronic controlling lock cable left door,2,Y02100050
6,S25808001,Cross recessed countersunk head screw and countersunk external toothed lock washer,4,Y02100050
7,S99006121,Cross-recessed countersunk-head screw and cone saw locking washer assy,6,Y02100050
8,6105102Y0205,Electronic controlling lock body right door,1,Y02100050
9,6105104Y0205,Pull rod electronic controlling lock right door,1,Y02100050
10,6105107Y0205,Lock catch electronic controlling Lock door,1,Y02100050
11,5606011-Y01,Electric lock system body tailgate,1,Y02100050
,5606011Y0205,Electric lock system body tailgate,1,Y02100050
12,6105107-Y01,Lock catch electronic controlling lock door,1,Y02100050
13,S25808001,Cross recessed countersunk head screw and countersunk external toothed lock washer,2,Y02100050
14,S14606002,Hexagon head bolt spring washer and plain washer assy,3,Y02100050
15,5606032-Y01,Handle front charging port cap lock,1,Y02100050
,5606032Y0210,Handle front charging port cap lock,1,Y02100050
16,5606033-Y01,Cap lock cable front charging port,1,Y02100050
,5606033Y0210,Cap lock cable front charging port,1,Y02100050
17,5606034-Y01,Fastener ties ?7,3,Y02100050
18,S23006002,Cross recessed pan head screw plain washer and spring washer assy,2,Y02100050
19,5606410Y0210,Lock assy battery box,2,Y02100050
20,5606420Y0210,Locking hook assy battery box,2,Y02100050
21,S32008001,hexagon nut with flange,4,Y02100050
22,5606600Y0210,Bobes recess flange screw with black nickel plating M6 1.0 ,4,Y02100050
1,6105330Y0205,Inner handle assemly-left,1,Y02100051
2,6105340Y0205,Inner handle assemly-right,1,Y02100051
3,S27342003,Cross recessed large half round head tapping screw 4.2   13,4,Y02100051
1,6105510Y0205D,Outer handle assy left door,1,Y02100052
2,6105520Y0205D,Outer handle assy right door,1,Y02100052
3,S18606003,Hexagon bolt with flange,6,Y02100052
1,6307111Y0210,Sealing strip. tailgate,1,Y02100053
2,6307113-Y01,Upper sealing strip tailgate,1,Y02100053
2,6307114Y0210,Upper sealing strip tailgate,1,Y02100053
3,6107117Y0210,Outer weather strip left door glass,1,Y02100053
4,6107118Y0210,Outer weather strip right door glass,1,Y02100053
5,6107121Y0210,Inner weather strip left door glass,1,Y02100053
6,6107122Y0210,Inner weather strip right door glass,1,Y02100053
7,6107111Y0210,Seal strip front left door opening,1,Y02100053
8,6107112Y0210,Seal strip front right door opening,1,Y02100053
9,6107113Y0210,Upper seal strip front left door opening,1,Y02100053
10,6107114Y0210,Upper seal strip front right door opening,1,Y02100053
11,6107115Y0210,Joint angle front mud groove left door,1,Y02100053
12,6107116Y0210,Joint angle front mud groove right door,1,Y02100053
13,5206011Y0210,Sealing strip front windshield,1,Y02100053
14,5701211Y0210,Sealing strip sunroof-left,1,Y02100053
15,5701212Y0210,Sealing strip sunroof-right,1,Y02100053
16,6107131Y0210,Sealing strip front triangle window-left,1,Y02100053
17,6107132Y0210,Sealing strip front triangle window-right,1,Y02100053
18,6107135Y0210,Sealing strip battery box,1,Y02100053
19,6107137Y0210,Sealing washer. roof,1,Y02100053
,6309100-Y01, Tailgate Stay Bar System,,Y02100053
1,6309110-Y01,Air spring,2,Y02100054
2,6309101-Y01,Mounting bracket pneumatic stay bar tailgate- left,1,Y02100054
3,6309102-Y01,Mounting bracket pneumatic stay bar tailgate- right,1,Y02100054
4,6309103-Y01,Ball stud air spring,2,Y02100054
5,S18606003,Hexagon bolt with flange,4,Y02100054
1,6900100Y0210-Z001,Front left seat assembly,1,Y02100055
2,6900200Y0210-Z001,Front right seat assembly,1,Y02100055
3,6900300Y0210,Trim cover seat bracket-left,2,Y02100055
4,6900400Y0210,Trim cover seat bracket-right,2,Y02100055
5,S18510002,Hexagon bolt with flange,8,Y02100055
1,8200101-Y01,Lifter rubber block,4,Y02100056
2,S18408004,Hexagon bolt with flange,4,Y02100056
3,S40210001,Large gasket,4,Y02100056
4,8200105Y0210,Front overflow pipe,1,Y02100056
5,S67325001,Steel strap elastic hoop,1,Y02100056
6,ZDJ155 6.4,Fastener ties ?7,1,Y02100056
1,8201010-Y01,Inner rear-view mirror,1,Y02100057
1,8202010Y0210D,Left outer rear-view mirror assy,1,Y02100058
46023,8202011Y0210D,Left exterior rear-view mirror assy,1,Y02100058
46054,8202012Y0210,Left exterior rear-view mirror lens assy,1,Y02100058
2,8202020Y0210D,Right outer rear-view mirror assy,1,Y02100058
46024,8202021Y0210D,Right exterior rear-view mirror assy,1,Y02100058
46055,8202022Y0210,Right exterior rear-view mirror lens ass,1,Y02100058
3,S23606002,Cross recessed pan head screw plain washer and spring washer assy,6,Y02100058
1,8204010Y0205,Sun visor assembly,2,Y02100059
2,8204020Y0205,Base cover plate sunvisor,2,Y02100059
3,S21406001,Cross recessed pan-headed screw,4,Y02100059
1,8208010-Y01,Rear left retroreflector,1,Y02100060
2,8208020-Y01,Rear right retroreflector,1,Y02100060
3,8208030-Y01,Side retroreflector,2,Y02100060
4,S27342003,Cross recessed large half round head tapping screw 4.2   13,4,Y02100060
1,set ,Body-in-white frame assy,1,Y02100061
2,5101210Y0210,Framework assy front compartment,1,Y02100061
3,5101170Y0210,Frame assy intermediate floor,1,Y02100061
4,5101230Y0210,Frame assy rear floor,1,Y02100061
5,5101130-Y01,Support assy - left front suspension spring,1,Y02100061
6,5101140-Y01,Support assy - right front suspension spring,1,Y02100061
7,5301000Y0210,Front wall assy,1,Y02100061
8,5101750Y0210,Seat assy,1,Y02100061
9,5101940-Y01,Rear floor assy,1,Y02100061
10,5601111-Y01,Outer plate assy rear wall,1,Y02100061
11,5401350-Y01,Inner panel component left A-pillar,1,Y02100061
12,5401360-Y01,Inner panel component right A-pillar,1,Y02100061
13,5401230-Y01,Inner panel assy left doorsill,1,Y02100061
14,5401240-Y01,Inner panel assy right doorsill,1,Y02100061
15,5401030-Y01,Inner panel assy doorsill left side wall,1,Y02100061
16,5401040-Y01,Inner panel assy doorsill right side wall,1,Y02100061
17,5401010-Y01,Left side wall assy,1,Y02100061
18,5401020-Y01,Right side wall assy,1,Y02100061
19,5701010-Y01,Roof cover assy,1,Y02100061
20,5101270Y0205,Two-in-one mounting bracket assy,1,Y02100061
1,5101273Y0210,Mounting bracket condenser,2,Y02100062
2,S18606003,Hexagon bolt with flange,2,Y02100062
1,5101901-Y01,Access panel,1,Y02100063
2,5306147-Y01,Sponge bar (W12*8),2.2,Y02100063
3,S18606003,Hexagon bolt with flange,4,Y02100063
1,5301811-Y01,Tie rod battery,2,Y02100064
2,5301813-Y01,Pressing plate,1,Y02100064
3,S32006003,hexagon nut with flange,2,Y02100064
1,5101467-Y01,Mounting plate power-off Switch,1,Y02100065
2,5103520-Y01,Intermediate mounting bracket assy rear bumper,1,Y02100065
3,S18608009,Hexagon bolt with flange,2,Y02100065
1,5101187Y0210,Component MCU mounting bracket I,1,Y02100066
2,5101191Y0210,Component MCU mounting bracket II,1,Y02100066
1,6101100Y0210,Front left door assy,1,Y02100067
2,6106010Y0210,Upper hinge side door,1,Y02100067
3,6106030Y0210,Lower hinge side door,1,Y02100067
4,S18608010,Hexagon bolt with flange,8,Y02100067
5,6101200Y0210,Front right door assy,1,Y02100067
6,6106010Y0210,Upper hinge side door,1,Y02100067
7,6106030Y0210,Lower hinge side door,1,Y02100067
8,S18608010,Hexagon bolt with flange,8,Y02100067
1,6301591-Y01,Mounting plate tailgate lock,1,Y02100068
2,S23006002,Cross recessed pan head bolt with spring washer and plain washer assy,22,Y02100068
3,6301552-Y01,Right mounting plate buffer block tailgate,1,Y02100068
4,6301551-Y01,Left mounting plate buffer block tailgate,1,Y02100068
5,S27342004,Cross-recessed half-round large head self-tapping screw,6,Y02100068
6,6306310Y0205,Tailgate hinge,2,Y02100068
7,S18408002,Hexagon bolt with flange,4,Y02100068
8,S32008002,Hexagon nut with flange M8,4,Y02100068
9,6301711-Y01,Upper crossbeam assy inner frame tailgate,1,Y02100068
1,5401170-Y01,Mounting bracket component left tubular beam,1,Y02100069
2,5401180-Y01,Mounting bracket component right tubular beam,1,Y02100069
3,S18606003,Hexagon bolt with flange,8,Y02100069
1,5133990Y0211,Rear crossbeam power battery box,1,Y02100070
2,S18510003,Hexagon head bolt with flange,2,Y02100070
3,5133910Y0210,Welding assy power battery body,1,Y02100070
4,5133992Y0210,Front cover plate power battery box,1,Y02100070
5,S14604001,Hexagon head bolt spring washer and plain washer assy,12,Y02100070
6,5606600Y0210,Bobes recess flange screw with black nickel plating M6 1.0 ,6,Y02100070
7,S18510001,Hexagon bolt with flange,4,Y02100070
1,5301710Y0210,Cross beam body assy dashboard,1,Y02100071
1,5301710Y0211,Cross beam body assy dashboard,1,Y02100071
2,S18608009,Hexagon bolt with flange,4,Y02100071
3,S18606003,Hexagon bolt with flange,2,Y02100071
4,S32006003,hexagon nut with flange,2,Y02100071
1,5109101Y0210,Carpet body,1,Y02100072
2,5109103-Y01,Trunk cover plate,1,Y02100072
3,5109104-Y01,Cushion block trunk cover plate,4,Y02100072
4,5109109-Y01,Cushion block 2 trunk cover plate,2,Y02100072
5,5109105-Y01,Footrest pad,1,Y02100072
6,ZH830,Snap fastener (Small head),2,Y02100072
7,Z058,Stud fastener,1,Y02100072
1,5305011-Y01,Auxiliary dashboard body,1,Y02100073
2,5305016-Y01,Lower front cover plate auxiliary dashboard body,1,Y02100073
3,5305017-Y01D,Auxiliary dashboard panel,1,Y02100073
4,5305019-Y01,Rear cover plate auxiliary dashboard body,1,Y02100073
5,S27342003,Cross recessed large half round head tapping screw 4.2   13,6,Y02100073
6,5305020-Y01,Handrail framework assy,1,Y02100073
7,5305028-Y01D,Left trim panel handrail,1,Y02100073
8,5305029-Y01D,Right trim panel handrail,1,Y02100073
9,5305027-Y01,Bottom cover plate handrail,1,Y02100073
10,5305033-Y01,Male fastener handrail lock mechanism,1,Y02100073
11,S18606003,Hexagon bolt with flange,6,Y02100073
12,5305012-Y01,Screw cap,4,Y02100073
1,5305032-Y01,Female fastener handrail lock mechanism,1,Y02100074
2,Z056,Cushion,2,Y02100074
3,5305013Y0220,Rubber pad 1,1,Y02100074
4,5305014Y0220,Rubber pad 2,1,Y02100074
5,5305015Y0220,Rubber pad 3,1,Y02100074
6,5305031-Y01,Handrail hinge,1,Y02100074
7,S27348002,Cross recessed large round head tapping screw 4.8 16,6,Y02100074
8,Z024,Metal expansion nut,3,Y02100074
1,5306151-Y01D,Instrument mask,1,Y02100075
2,5306139-Y01,Right air vent,1,Y02100075
3,S27342004,Cross-recessed half-round large head self-tapping screw,3,Y02100075
4,ZH2204-6,Leaf spring nut B type,2,Y02100075
5,ZH680,Metal V-fastener,7,Y02100075
6,S27342003,Cross recessed large half round head tapping screw 4.2   13,6,Y02100075
7,5306161-Y01,Control panel A/C remote control,1,Y02100075
8,5306200Y0205D,Center air outlet assy,1,Y02100075
1,5306100Y0210,Upper body welding assy dashboard,1,Y02100076
2,ZH680,Metal V-fastener,9,Y02100076
3,ZH2204-16,A-type reed nut,3,Y02100076
4,5306121-Y01,Left defroster air vent,1,Y02100076
5,5306123-Y01,Left defroster air deflector,1,Y02100076
6,6102051-Y01,Dustproof sponge,1,Y02100076
7,S27342003,Cross recessed large half round head tapping screw 4.2   13,2,Y02100076
8,5306122-Y01,Right defroster air vent,1,Y02100076
9,5306124-Y01,Right defroster air deflector,1,Y02100076
10,6102051-Y01,Dustproof sponge,1,Y02100076
11,S27342003,Cross recessed large half round head tapping screw 4.2   13,2,Y02100076
12,5306134-Y01,Storage box dashboard,1,Y02100076
13,S27342003,Cross recessed large half round head tapping screw 4.2   13,5,Y02100076
14,S27342003,Cross recessed large half round head tapping screw 4.2   13,6,Y02100076
15,S27348002,Cross recessed large round head tapping screw 4.8 16,3,Y02100076
16,S18606003,Hexagon bolt with flange,3,Y02100076
1,5306133-Y01,Lower body dashboard,1,Y02100077
2,5306102-Y01,Speaker cover,2,Y02100077
3,ZH2204-16,A-type reed nut,10,Y02100077
4,Z024,Metal expansion nut,4,Y02100077
5,S18606003,Hexagon bolt with flange,5,Y02100077
1,3774011Y0210,Steering shield-upper,1,Y02100078
2,3774013Y0210,Steering shield-lower,1,Y02100078
3,S27342003,Cross recessed large half round head tapping screw 4.2   13,1,Y02100078
4,S23006002,Cross recessed pan head bolt with spring washer and plain washer assy,3,Y02100078
1,5402031-Y01,Upper guard panel left inner A-pillar side wall,1,Y02100079
2,ZH1255,D-shaped buckle,51,Y02100079
3,ZH1210,Plastic nut seat,25,Y02100079
4,S27348002,Cross recessed large round head tapping screw 4.8 16,25,Y02100079
5,5402041-Y01,Upper guard panel right inner A-column side wall,1,Y02100079
6,5402131-Y01,Guard panel front inner window trim side wall,1,Y02100079
7,5402051-Y01,Lower guard panel left inner A-columnside wall,1,Y02100079
8,5402053-Y01,Lower repair opening cap left A-column,1,Y02100079
9,5402061-Y01,Lower guard panel right inner A-columnside wall,1,Y02100079
10,5402063-Y01,Lower repair opening cap right A-column,1,Y02100079
11,5402011-Y01,Guard panel inside front left wall side wall,1,Y02100079
12,S32006003,hexagon nut with flange,2,Y02100079
13,5402021Y0210,Guard panel inside front right wall side wall,1,Y02100079
14,ZH1506,Plastic V-fastener,2,Y02100079
15,S32006003,hexagon nut with flange,2,Y02100079
16,S23006002,Cross recessed pan head bolt with spring washer and plain washer assy,1,Y02100079
17,S27342003,Cross recessed large half round head tapping screw 4.2   13,1,Y02100079
18,5402111-Y01,Trim strip inside left doorsill side wall,1,Y02100079
19,5402121-Y01,Trim strip inside right doorsill side wall,1,Y02100079
20,5402071-Y01,Guard panel inside rear left wall side wall,1,Y02100079
21,5402081-Y01,Guard panel inside rear right wall side wall,1,Y02100079
22,5402141-Y01,Guard panel inside rear doorsill,1,Y02100079
23,5402091-Y01,Inside rear left lower guard panel side wall,1,Y02100079
24,5402101-Y01,Inside rear right lower guard panel side wall,1,Y02100079
25,5402128-Y01,Left service opening cover plate,1,Y02100079
26,5402129-Y01,Right service opening cover plate,1,Y02100079
27,5402133-Y01,Left footrest,1,Y02100079
28,S18606003,Hexagon bolt with flange,3,Y02100079
29,5402147-Y01,Screw cap,3,Y02100079
1,5703011-Y01,Roof ceiling interior,1,Y02100080
2,ZH1610,Roof ceiling buckle,13,Y02100080
3,ZH1210,Plastic nut seat,6,Y02100080
4,S27348002,Cross recessed large round head tapping screw 4.8 16,6,Y02100080
5,5703021-Y01,Service opening cap left hinge tailgate,1,Y02100080
6,5703022-Y01,Service opening cap right hinge tailgate,1,Y02100080
1,6102011Y0210,Left door inner panel,1,Y02100081
2,6102051-Y01,Dustproof sponge,2,3,Y02100081
3,6102032-Y01,Mounting plate left pull strap,1,Y02100081
4,S27342003,Cross recessed large half round head tapping screw 4.2   13,4,Y02100081
5,6102033-Y01,Leather pull strap door,1,Y02100081
6,ZH1255,D-shaped buckle,11,Y02100081
7,S27348002,Cross recessed large round head tapping screw 4.8 16,5,Y02100081
8,S27348004,Cross-recessed half-round large head self-tapping screw,1,Y02100081
9,S23006002,Cross recessed pan head bolt with spring washer and plain washer assy,1,Y02100081
10,S18606002,Hexagon bolt with flange M6,1,Y02100081
11,6102031-Y01D,Intermediate left trim panel,1,Y02100081
12,ZH680,Metal V-fastener,7,Y02100081
13,ZH850,C-shaped buckle,2,Y02100081
14,6102072Y0210,Inner trim panel front left guide rail,1,Y02100081
1,6102021Y0210,right door Inner panel,1,Y02100082
2,6102051-Y01,Dustproof sponge,2,3,Y02100082
3,6102042-Y01,Mounting plate right pull strap,1,Y02100082
4,S27342003,Cross recessed large half round head tapping screw 4.2   13,4,Y02100082
5,6102033-Y01,Leather pull strap door,1,Y02100082
6,ZH1255,D-shaped buckle,11,Y02100082
7,S27348002,Cross recessed large round head tapping screw 4.8 16,5,Y02100082
8,S27348004,Cross-recessed half-round large head self-tapping screw,1,Y02100082
9,S23006002,Cross recessed pan head bolt with spring washer and plain washer assy,1,Y02100082
10,S18606002,Hexagon bolt with flange M6,1,Y02100082
11,6102041-Y01D,Intermediate right trim panel,1,Y02100082
12,ZH680,Metal V-fastener,7,Y02100082
13,ZH850,C-shaped buckle,2,Y02100082
14,6102082Y0210,Right door front guide rail innter trim panel,1,Y02100082
1,6102086-Y01,Trim cover upper hinge left door,1,Y02100083
2,6102089-Y01,Trim cover upper hinge right door,1,Y02100083
3,6102087-Y01,Trim cover lower hinge left door,1,Y02100083
4,6102088-Y01,Trim cover lower hinge right door,1,Y02100083
5,ZH850,C-shaped buckle,8,Y02100083
1,6302011-Y01,Tailgate,1,Y02100084
,6302011Y0210,Tailgate,1,Y02100084
2,6302016-Y01,Trim panel lock cap,1,Y02100084
3,ZH830,Snap fastener (Small head),4,Y02100084
4,6302021-Y01,Tailgate glass support plate-left,1,Y02100084
5,S27348003,Cross recessed large half-round head tapping screw,8,Y02100084
6,6302022-Y01,Tailgate glass support plate-right,1,Y02100084
7,6302015-Y01,Lock cap service opening,1,Y02100084
8,6302017-Y01D,Upper plate spoiler shield,1,Y02100084
9,ZH680,Metal V-fastener,2,Y02100084
10,5306149Y0210,Double faced adhesive tape- (W10mm T0.5mm),2,Y02100084
11,6302018-Y01D,Lower panel spoiler shield,1,Y02100084
12,5306148Y0210,Double faced adhesive tape- (W10mm T0.8mm),2,Y02100084
13,ZH680,Metal V-fastener,4,Y02100084
14,5107001-Y01,Tailgate buffer block,2,Y02100084
1,8200110-Y01,Rear carrier assy,1,Y02100085
2,8200111-Y01,Rear carrier,1,Y02100085
3,8200113-Y01,Base plate left hinge,1,Y02100085
4,8200114-Y01,Inner plate left hinge,1,Y02100085
5,8200115-Y01,Base plate right hinge,1,Y02100085
6,8200116-Y01,Inner panel right hinge,1,Y02100085
7,8200117-Y01,Limiting block rear carrier,2,Y02100085
8,S27342004,Cross-recessed half-round large head self-tapping screw,4,Y02100085
